Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,Run40,Run41,Run42,Run43,Run44,Run45,Run46,Run47,Run48,Run49,Run50,Run51,Run52,Run53,Run54,Run55,Run56,Run57,Run58,Run59,Run60,Run61,Run62,Run63,Run64,Run65,Run66,Run67,Run68,Run69,Run70,Run71,Run72,Run73,Run74,Run75,Run76,Run77,Run78,Run79,Run80,Run81,Run82,Run83,Run84,Run85,Run86,Run87,Run88,Run89,Run90,Run91,Run92,Run93,Run94,Run95,Run96,Run97,Run98,Run99
3500,3500,3500,3500,3500,3463.45,3406.85,3500,3500,3398.98,3448.86,3402.65,3500,3500,3500,3480.89,3403.02,3409.72,3500,3500,3408.19,3407.52,3500,3500,3410.01,3402.26,3500,3465.51,3500,3500,3484.48,3500,3500,3500,3395.8,3500,3500,3500,3500,3433.84,3500,3500,3500,3500,3407.79,3441.22,3500,3500,3500,3500,3405.17,3500,3500,3401.76,3403.1,3500,3500,3500,3408.11,3500,3500,3500,3500,3500,3500,3404.4,3500,3500,3500,3500,3500,3500,3408.26,3405.04,3500,3409.27,3500,3465.15,3500,3452.13,3500,3459.12,3500,3500,3500,3500,3500,3500,3500,3399.75,3500,3500,3455.49,3500,3448.8,3500,3500,3416.51,3500,3500
3500,3500,3500,3500,3500,3453.48,3409.44,3500,3500,3401.95,3445.15,3402.44,3500,3500,3500,3475.74,3402.59,3409.59,3500,3500,3409.37,3410.2,3500,3500,3407.33,3405.21,3500,3459.44,3500,3500,3481.55,3500,3500,3500,3395.11,3500,3500,3500,3500,3429,3500,3500,3500,3500,3404.74,3434.37,3500,3500,3500,3500,3405.16,3500,3500,3400.68,3402.29,3500,3500,3500,3409.33,3500,3500,3500,3500,3500,3500,3403.77,3500,3500,3500,3500,3500,3500,3406.4,3406.59,3500,3410.48,3500,3458.84,3500,3442.71,3500,3454.08,3500,3500,3500,3500,3500,3500,3500,3401.97,3496.76,3500,3448.12,3500,3439.03,3500,3500,3416.84,3500,3500
3500,3500,3500,3500,3500,3442.56,3417.17,3500,3500,3404.81,3439.94,3402.16,3500,3500,3500,3466.48,3402.13,3409.82,3500,3500,3409.04,3415.75,3500,3500,3405.02,3406.49,3500,3449.64,3500,3500,3476.79,3500,3500,3500,3394.72,3500,3500,3500,3500,3423.84,3500,3500,3500,3500,3402.6,3424.75,3500,3500,3500,3500,3406.48,3500,3500,3407.48,3401.93,3495.97,3500,3500,3409.02,3500,3500,3500,3500,3500,3500,3401.1,3500,3500,3500,3500,3500,3500,3406.36,3413.87,3500,3413.97,3500,3448.96,3500,3434.45,3500,3456.59,3500,3500,3500,3500,3500,3500,3500,3401.62,3485.95,3500,3439.91,3500,3428.8,3500,3500,3418.22,3500,3500
3500,3500,3500,3500,3505.98,3434.39,3431.78,3500,3500,3421.6,3443.12,3403.94,3500,3500,3500,3454.46,3403.85,3423.9,3500,3500,3431.07,3420.4,3500,3500,3405.13,3422.24,3500,3440.49,3500,3500,3475.78,3500,3500,3500,3397.47,3500,3500,3500,3500,3444.76,3500,3500,3491.19,3500,3402.63,3417.15,3500,3500,3500,3500,3429.94,3500,3500,3408.71,3402.32,3486.8,3500,3500,3431.06,3498.53,3500,3500,3500,3500,3500,3397.79,3500,3500,3500,3500,3500,3500,3415.92,3419.01,3500,3424.71,3500,3439.88,3500,3435.68,3500,3458.48,3500,3500,3500,3500,3500,3500,3500,3412.16,3472.89,3500,3451.48,3500,3420.45,3500,3500,3429,3500,3500
3500,3500,3500,3500,3543.07,3431.87,3487.59,3512.15,3500,3443.5,3475.22,3410.57,3501.89,3500,3500,3452.52,3410.8,3440.8,3500,3500,3440.03,3477.96,3500,3500,3410.96,3438.87,3500,3436.11,3500,3497.71,3502.23,3500,3500,3500,3421.41,3500,3500,3500,3500,3456.32,3500,3501.44,3485.49,3508.45,3424.21,3420.86,3500,3500,3510.82,3500,3438.26,3500,3500,3422.62,3413.53,3481.29,3500,3500,3440.03,3500,3500,3500.55,3500,3500,3500,3393.59,3500,3500,3500,3500,3500,3500,3424.16,3475.79,3500,3470.95,3500,3435.53,3503.26,3438.56,3501.88,3471.05,3500,3505.45,3512.71,3500,3500,3499.75,3500,3460.62,3459.31,3500,3455.83,3500,3426.08,3507.42,3500,3453.16,3500,3500
3500,3500,3500,3500,3562.25,3425.37,3523.44,3524.14,3505.4,3453.93,3508.79,3406.84,3500,3500,3500,3482.89,3407.04,3445.66,3500,3500,3460.74,3515.46,3500,3500,3407.38,3443.33,3500,3427.04,3500,3488.97,3509.74,3500,3500,3500,3430.89,3500,3500,3500,3500,3478.5,3500,3500,3477.1,3508.65,3432.75,3463.44,3500,3500,3520.51,3500,3451.77,3500,3500,3424.41,3409.75,3473.1,3500,3500,3460.74,3500,3500,3500,3507.14,3508.44,3500,3391.58,3500,3500,3500,3500,3507.43,3500,3429.12,3510.41,3500,3508.21,3500,3426.04,3508.32,3440.92,3500,3467.21,3500,3511.94,3526.78,3500,3500,3492.03,3500,3477.6,3444.49,3500,3472.31,3500,3466.28,3500,3500,3463.75,3500,3500
3500,3500,3500,3500,3561.55,3417.21,3500,3503.07,3500,3453.68,3500,3408.01,3500,3500,3500,3487.77,3404.12,3447.98,3500,3500,3455.74,3493.01,3500,3500,3404.07,3446.04,3500,3418.2,3500,3475.34,3500,3500,3500,3500,3424.8,3500,3500,3500,3500,3477.01,3500,3500,3466.26,3500,3426.41,3469.27,3500,3500,3500.05,3500,3443.94,3500,3500,3417.35,3404.51,3462.31,3500,3500,3455.74,3500,3500,3500,3500,3500,3500,3390.24,3500,3500,3500,3500,3500,3500,3426.59,3511.78,3500,3510.14,3500,3417.39,3500,3436.26,3500,3453.54,3500,3500,3530.57,3500,3500,3484.87,3500,3471.53,3430.13,3500,3466.84,3500,3474.93,3500,3500,3466.26,3500,3500
3500,3500,3500,3500,3554.77,3409.36,3500,3500,3500,3446.2,3500,3402.2,3500,3500,3500,3477.7,3399.76,3441.69,3500,3500,3464.44,3487.39,3500,3500,3400.15,3439.12,3500,3409.83,3500,3461.78,3500,3500,3500,3500,3420.15,3500,3500,3500,3500,3483,3500,3500,3455.73,3500,3421.36,3459.03,3500,3500,3500,3500,3430.66,3500,3500,3412.8,3399.54,3449.01,3500,3500,3464.45,3500,3500,3500,3500,3500,3500,3391.03,3500,3500,3500,3500,3500,3500,3421.51,3506.36,3500,3500.81,3500,3411.09,3500,3429.43,3500,3442.77,3500,3500,3524,3500,3500,3473.26,3500,3466.43,3418.68,3500,3473.86,3500,3464.74,3500,3500,3458.45,3500,3500
3500,3500,3498.49,3499.66,3548.55,3409,3500,3500,3500,3450.19,3495.79,3403.21,3500,3500,3500,3469.9,3401.96,3446.6,3500,3500,3458.45,3480.49,3500,3500,3402.8,3444.43,3500,3408.37,3500,3450.92,3500,3500,3500,3500,3413.42,3500,3500,3500,3500,3476.61,3500,3500,3450.03,3500,3414.41,3451.88,3500,3500,3500,3500,3420.49,3500,3500,3406.16,3394.71,3443.35,3500,3500,3458.47,3500,3500,3500,3500,3500,3500,3392.03,3500,3500,3500,3500,3500,3500,3416.42,3499.69,3500,3490.12,3500,3408.44,3500,3422.66,3500,3433.49,3500,3500,3520.49,3500,3500,3466.2,3500,3460.71,3410.05,3500,3472.05,3500,3457.22,3500,3500,3460.53,3500,3500
3500,3500,3500,3500,3544.16,3410.44,3500,3500,3500,3442.63,3492.82,3405.47,3500,3500,3500,3473.81,3407.82,3438.73,3500,3500,3454.7,3475.55,3500,3500,3405.66,3439.3,3500,3408.55,3500,3471.86,3500,3500,3500,3500,3411.48,3500,3500,3500,3500,3467.05,3500,3500,3448.42,3500,3415.69,3446.9,3500,3500,3500,3500,3413.02,3500,3500,3416.55,3397.4,3444.07,3500,3500,3449.38,3500,3500,3500,3500,3500,3500,3396.38,3500,3500,3500,3500,3500,3500,3414.48,3490.46,3500,3482.49,3500,3409.51,3500,3417.6,3500,3428.62,3500,3500,3517.71,3500,3500,3467.95,3500,3452.03,3403.91,3500,3477.26,3500,3448.67,3500,3500,3451.51,3500,3500
3500,3500,3500,3500,3539.1,3408.47,3500,3500,3500,3438.56,3490.34,3406.86,3500,3500,3500,3478.44,3411.08,3435.33,3500,3500,3448.14,3471.48,3500,3500,3407.06,3433.86,3500,3408.74,3500,3470.48,3500,3500,3500,3500,3411.46,3500,3500,3500,3500,3460.71,3500,3500,3442.87,3500,3416.61,3442.74,3500,3500,3500,3500,3410.57,3500,3500,3415.66,3400.4,3440.95,3500,3500,3444.39,3500,3500,3500,3500,3500,3500,3399.74,3500,3500,3500,3500,3500,3500,3417.61,3484.07,3500,3474.09,3500,3406.86,3500,3418.82,3500,3424.93,3500,3500,3513.36,3500,3500,3463.13,3500,3446.15,3403.85,3500,3476.1,3500,3441.93,3500,3500,3445.8,3500,3500
3500,3500,3500,3500,3533.59,3408.64,3500,3500,3500,3430.23,3485.72,3404.11,3500,3500,3500,3478.09,3407.55,3430.33,3500,3500,3440.76,3464.67,3500,3500,3404.31,3429.8,3500,3406.91,3500,3465.54,3500,3500,3500,3500,3408.42,3500,3500,3500,3500,3452.73,3500,3500,3434.62,3500,3415.85,3434.01,3500,3500,3500,3500,3408.04,3500,3500,3413.77,3400,3437.7,3500,3500,3437.96,3500,3500,3500,3500,3500,3500,3399.16,3500,3500,3500,3500,3500,3500,3413.22,3475.88,3500,3464.69,3498.77,3405.44,3500,3415.23,3500,3419.04,3500,3500,3508.38,3500,3500,3457.29,3500,3436.87,3401.88,3500,3474.07,3500,3432.53,3500,3500,3437.44,3500,3500
3500,3500,3500,3499.79,3527.05,3408,3500,3500,3500,3421.11,3480.43,3403.88,3500,3500,3500,3488.98,3406.13,3424.57,3500,3500,3430.36,3466.66,3500,3500,3404.07,3422.8,3500,3407.26,3500,3458.86,3500,3500,3500,3500,3405,3500,3500,3500,3500,3444.05,3500,3500,3424.17,3500,3412.98,3426.01,3500,3500,3500,3500,3405.23,3500,3500,3409.72,3399.8,3433.27,3500,3500,3428.78,3498.54,3500,3500,3500,3500,3500,3399.51,3500,3500,3500,3500,3500,3500,3415.63,3466.45,3500,3453.88,3494.71,3404.3,3500,3410.18,3500,3412.88,3500,3500,3501.13,3500,3500,3451,3500,3426.65,3400,3500,3469.16,3500,3422.98,3500,3500,3427.81,3500,3500
3500,3500,3500,3498.75,3519.18,3410.46,3500,3500,3500,3414.61,3474.95,3403.25,3500,3500,3500,3494.51,3404.79,3419.07,3500,3500,3421.95,3475.47,3500,3500,3403.43,3416.87,3500,3408.34,3500,3452.54,3500,3500,3500,3500,3403.09,3500,3500,3500,3500,3435.82,3500,3500,3416.38,3500,3413.68,3419.62,3500,3500,3500,3500,3404.31,3500,3500,3410.33,3402.79,3429.08,3500,3500,3421.84,3496.69,3500,3500,3500,3500,3500,3399.97,3500,3500,3500,3500,3500,3500,3416.65,3458.54,3500,3447.24,3489.49,3403.34,3500,3407.66,3500,3409.42,3500,3500,3500,3500,3500,3442.63,3500,3419.03,3399.79,3500,3461.91,3500,3416.03,3500,3500,3421.24,3500,3500
3500,3500,3500,3496.37,3510.26,3415.9,3496.18,3500,3500,3412.93,3466.2,3404.05,3500,3500,3500,3494.2,3404.91,3413.34,3500,3500,3420.56,3477.87,3500,3500,3404.23,3412.23,3500,3408.64,3500,3451.3,3500,3500,3500,3500,3405.97,3500,3500,3500,3500,3426.74,3500,3500,3409.71,3500,3418.22,3415.36,3500,3500,3500,3500,3403.27,3500,3500,3409.95,3405.21,3426.51,3500,3500,3415.29,3492.27,3500,3500,3500,3500,3500,3398.16,3500,3500,3500,3500,3500,3500,3422.73,3449.83,3500,3442.34,3483.8,3403.09,3500,3405.48,3500,3406.44,3500,3500,3500,3500,3500,3437.28,3500,3415.99,3400.02,3500,3454.75,3500,3413.93,3500,3493.42,3415.04,3500,3500
3500,3500,3499.69,3493.2,3512.08,3420.47,3486.45,3500,3500,3411.78,3455.85,3414.73,3500,3500,3500,3500,3415.28,3410.84,3500,3500,3417.72,3491.26,3500,3500,3414.97,3409.19,3500,3414.68,3500,3451.96,3500,3500,3500,3500,3407.51,3498.02,3500,3500,3500,3420.97,3500,3500,3406.87,3500,3421.98,3420.87,3500,3500,3500,3500,3404.22,3500,3500,3432.82,3421.58,3435.08,3500,3500,3412,3493.71,3500,3500,3500,3500,3500,3395.5,3500,3500,3500,3500,3500,3500,3435.32,3440.56,3500,3450.42,3473.73,3403.43,3500,3405.68,3500,3406.03,3500,3500,3500,3500,3500,3431.18,3500,3414.12,3402.48,3500,3446.63,3500,3412.73,3500,3484.08,3412.06,3500,3500
3500,3500,3500,3500,3519.74,3479.58,3482.99,3506.85,3508.86,3429.7,3449.52,3422.29,3500,3500,3500,3501.07,3422.99,3414.29,3500,3500,3428.24,3501,3500,3500,3424.11,3418.19,3500,3424.49,3500,3461.66,3500,3500,3500,3500,3428.14,3492.37,3500,3500,3500,3421.12,3500,3500,3425.45,3500,3482.57,3426.79,3500,3500,3500,3500,3410.1,3512.61,3500,3441.28,3438.38,3473.73,3500,3513.2,3414.68,3500,3500,3500,3500,3500,3500.45,3391.7,3500,3500,3500,3500,3500,3500,3491.1,3436.39,3500,3486.89,3472.02,3414.94,3500,3413.64,3500,3414.12,3532.01,3504.81,3500,3509.22,3500,3437.17,3500,3430.95,3409.83,3500,3449.5,3503.18,3435.35,3500,3478.44,3415.27,3500,3500
3500,3500,3500,3506.25,3524.62,3516.73,3474.28,3500,3520.03,3446.04,3438.92,3427.73,3500,3500,3500,3500,3428.5,3410.11,3500,3500,3429.73,3501.6,3500,3500,3435.67,3414.26,3500,3446.07,3500,3455.11,3500,3500,3500,3500,3445.07,3484.13,3500,3500,3500,3415.96,3500,3500,3433.53,3500,3519.18,3430.8,3500,3500,3500,3500,3406.88,3522.77,3500,3461.54,3442.87,3512.15,3500,3523.29,3410.81,3500,3500,3500,3500,3500,3507.42,3389.23,3500,3500,3500,3500,3500,3500,3501.44,3428.69,3500,3520.49,3465.42,3410.55,3500,3413.61,3500,3415.8,3560.78,3500,3502.21,3517.93,3500,3435.74,3500,3446.79,3406.18,3500,3447.22,3500,3454.7,3500,3469.87,3412.34,3500,3500
3500,3500,3490.23,3500,3521.48,3494.5,3460.53,3500,3500,3436.49,3428.15,3425.46,3500,3500,3500,3500,3426.15,3409.68,3500,3500,3421.64,3500,3500,3500,3432.14,3407.88,3500,3446.13,3500,3441.93,3500,3500,3500,3500,3435.53,3473.74,3493.54,3500,3500,3413.92,3500,3500,3429.79,3500,3497.4,3427.97,3500,3500,3500,3500,3403.65,3500.77,3496.25,3456.73,3442.77,3500,3500,3501.34,3406.17,3500,3500,3500,3500,3500,3509.29,3388.44,3500,3497.48,3500,3500,3500,3500,3506.84,3419.56,3500,3495.19,3452.01,3405.65,3500,3412.21,3500,3409.63,3562.92,3500,3501.94,3500,3500,3426.62,3500,3437.14,3403.29,3500,3438.37,3500,3444.37,3500,3458.8,3407.45,3500,3500
3500,3500,3482.2,3500,3513.51,3488.84,3445.73,3500,3500,3424.25,3417.48,3420.59,3500,3500,3500,3500,3421.21,3403.91,3500,3500,3415.93,3500,3500,3500,3426.02,3401.82,3500,3436.83,3500,3432.32,3495.26,3500,3500,3500,3423.47,3461.22,3483.85,3500,3500,3406.57,3500,3500,3424.02,3500,3491.7,3422.51,3500,3500,3500,3500,3399.97,3500,3486.78,3465.22,3436.23,3500,3500,3500,3401.56,3500,3500,3500,3500,3500,3500.4,3389.52,3500,3487.89,3500,3500,3500,3500,3499.75,3414.09,3500,3485.36,3437.69,3400.58,3500,3405.43,3500,3403.78,3556.95,3500,3500,3500,3500,3419.83,3500,3424.95,3399.09,3500,3435.85,3500,3431.37,3500,3445.12,3402.6,3500,3500
3500,3500,3475.3,3500,3505.54,3483.69,3433.17,3500,3500,3420.75,3413.73,3415.72,3500,3500,3500,3500,3416.23,3404.83,3500,3500,3408.43,3500,3500,3500,3420.03,3397.06,3500,3427.86,3500,3423.73,3489.21,3500,3500,3500,3420.2,3455.14,3478.3,3500,3500,3406.4,3500,3500,3416.25,3500,3484.86,3417.1,3500,3500,3500,3500,3402.62,3500,3481.38,3459.18,3442.16,3498.14,3500,3500,3403.43,3500,3500,3500,3500,3500,3500,3389.97,3500,3480.71,3500,3499.67,3500,3500,3492.8,3412.24,3500,3475.74,3424.26,3395.67,3500,3405.72,3500,3404.6,3553.51,3500,3500,3500,3500,3412.02,3500,3421.27,3398.97,3500,3425.15,3500,3427.18,3500,3438.64,3404.33,3500,3500
3500,3500,3479.84,3500,3501.97,3496.63,3428.38,3500,3500,3441.35,3408.79,3416.79,3500,3500,3500,3500,3412.65,3408.92,3500,3500,3434.47,3500,3500,3500,3413.65,3396.87,3500,3434.43,3500,3420.76,3487.6,3500,3500,3500,3412.44,3455.6,3477.67,3500,3500,3409.73,3500,3500,3415.36,3500,3485.6,3443.56,3500,3500,3500,3500,3410.66,3500,3478.47,3450.8,3439.79,3500,3500,3500,3402.18,3500,3500,3500,3500,3500,3500,3395.69,3500,3498.31,3500,3496.62,3500,3500,3487.78,3411.69,3500,3465.55,3416.19,3403.67,3500,3402.95,3500,3404.78,3558.28,3500,3500,3500,3500,3412.24,3500,3415.82,3403.28,3500,3419.9,3500,3419.59,3500,3436.28,3403.92,3500,3500
3500,3500,3482.16,3500,3500,3498.97,3422.63,3500,3500,3438.22,3406.26,3417.61,3500,3500,3500,3500,3413.78,3406.73,3500,3500,3431.71,3500,3500,3500,3407.95,3400.83,3500,3435.21,3500,3419.97,3487.22,3500,3500,3500,3410.83,3451.09,3474.41,3500,3500,3407.25,3500,3500,3416.11,3500,3481.99,3442.67,3500,3500,3500,3500,3407.85,3500,3474.4,3445.66,3438.75,3498.94,3500,3500,3402.07,3500,3500,3500,3500,3500,3500,3397.98,3500,3496.93,3500,3492.55,3500,3500,3483.36,3411.06,3500,3462.65,3412.88,3403.46,3500,3404.37,3500,3403.65,3556.33,3500,3500,3500,3500,3415.81,3500,3411.05,3405.76,3500,3415.65,3500,3415.7,3500,3430.22,3404.62,3500,3500
3500,3500,3481.81,3500,3500,3499.6,3415.15,3500,3500,3432.08,3402.83,3414.64,3500,3500,3500,3500,3411.71,3404.04,3500,3500,3428.83,3500,3500,3500,3403.84,3402,3500,3432.97,3500,3416.34,3483.11,3500,3500,3500,3408.78,3447.9,3469.38,3500,3500,3404.37,3500,3500,3415.48,3500,3475.83,3435.86,3500,3500,3500,3500,3404.75,3500,3468.08,3438.45,3432.22,3495.29,3500,3500,3400.18,3500,3500,3500,3500,3500,3500,3400.81,3500,3493.55,3500,3487.35,3500,3500,3483.61,3406.57,3500,3457.11,3408.31,3402.07,3500,3403.95,3500,3403.09,3553.16,3500,3500,3500,3498.15,3412.55,3500,3409.41,3403.47,3500,3412.8,3500,3411.42,3500,3421.19,3403.32,3500,3500
3500,3500,3492.45,3500,3500,3495.04,3409.65,3500,3500,3424.35,3400.31,3412.52,3500,3500,3500,3500,3407.7,3401.53,3500,3500,3421.7,3500,3500,3500,3402,3401.35,3500,3426.99,3500,3410.56,3477.86,3500,3500,3500,3405.76,3438.47,3464.01,3500,3500,3401.8,3500,3500,3412.81,3500,3466.32,3427.53,3500,3500,3500,3500,3401.98,3500,3461.96,3430.76,3430.88,3490.52,3500,3500,3398.71,3500,3500,3500,3500,3500,3500,3400.52,3500,3488.95,3500,3480.85,3500,3500,3495.17,3403.88,3500,3450.66,3404.13,3400.31,3500,3402.6,3500,3402.59,3546.55,3500,3500,3500,3495.24,3424.06,3500,3406.75,3403.5,3500,3408.47,3500,3407.05,3500,3412.91,3402.05,3500,3500
3500,3500,3497.87,3500,3500,3490.73,3406.01,3500,3500,3421.94,3399.39,3411.94,3500,3500,3500,3500,3405.84,3400.52,3500,3500,3419.83,3500,3500,3500,3401.56,3401.68,3500,3426.13,3500,3407.35,3472.47,3500,3500,3500,3404.56,3433.34,3456.65,3500,3500,3400.75,3500,3500,3413.55,3500,3460.7,3424.5,3500,3500,3500,3500,3400.81,3500,3455.41,3423.06,3430.48,3484.23,3500,3500,3398.23,3500,3500,3500,3500,3500,3500,3404.02,3500,3483.87,3500,3474.61,3500,3500,3500,3406.07,3500,3443.86,3402.73,3398.9,3500,3402.43,3500,3401.88,3540.26,3500,3500.15,3500,3492.52,3432.64,3500,3404.82,3403.02,3500,3406.57,3500,3407.97,3500,3407.77,3401.91,3500,3500
3500,3500,3497.55,3500,3500,3484.75,3405.55,3500,3500,3428.27,3398.49,3411.09,3500,3500,3500,3500,3404.13,3407.36,3500,3500,3426.81,3500,3500,3500,3400.38,3401.71,3500,3424.93,3500,3408.1,3463.77,3500,3500,3500,3403.32,3426.83,3447.47,3500,3500,3407.56,3500,3500,3418.13,3500,3454.42,3430.07,3500,3500,3500,3500,3407.47,3500,3445.16,3419.08,3427.11,3478.08,3500,3500,3397.7,3500,3500,3500,3500,3500,3500,3412.53,3500,3482.76,3500,3466.9,3500,3492.82,3500,3406.91,3500,3433.61,3402.06,3405.55,3500,3402.17,3500,3401.77,3531.83,3500,3500,3500,3488.3,3431.79,3500,3403.63,3403.95,3500,3404.81,3500,3408.92,3500,3403.88,3401.68,3500,3500
3500,3500,3500,3500,3500,3490.31,3415.12,3500,3500,3433.62,3399.89,3416.04,3500,3500,3500,3500,3404.8,3408.59,3500,3500,3432.57,3500,3500,3500,3400.66,3403.75,3500,3442.99,3500,3430.88,3453.76,3496.59,3500,3500,3404.17,3434.78,3439.82,3500,3500,3408.45,3500,3500,3421.72,3500,3463.39,3435.09,3500,3500,3500,3500,3408.65,3500,3436.39,3416.37,3440.92,3469.23,3500,3500,3399.26,3492.74,3500,3500,3500,3500,3500,3418.09,3500,3481.08,3500,3461.61,3500,3483.13,3500,3422.57,3500,3426.42,3403.83,3407.5,3500,3403.99,3500,3402.11,3530.35,3500,3501.98,3500,3486.97,3444.03,3500,3403.24,3414.69,3500,3405.42,3500,3423.39,3500,3403.1,3403.33,3495,3500
3500,3500,3501.69,3500,3500,3493.58,3423.07,3500,3513.07,3447.91,3425.13,3427.9,3510.5,3500,3500,3500,3411.35,3422.43,3500,3500,3447.16,3504.08,3501.98,3500,3407.98,3410.57,3500,3457.35,3500,3441.43,3449.64,3491.44,3503.31,3500,3410.56,3447.32,3448.62,3500,3500,3422.8,3500,3500,3477.9,3500,3468.07,3454.1,3500,3500,3500,3500,3422.45,3500,3432.94,3432.22,3484.04,3471.74,3500,3500,3421.98,3497.79,3500,3500,3500,3510,3500,3472.97,3500,3489.48,3500,3462.21,3500,3476.95,3503.26,3444.51,3511.73,3429.63,3410.38,3422,3500,3410.69,3500,3412.9,3532.82,3510.47,3533.35,3500,3507.96,3480.83,3500,3413.77,3422.57,3500,3411.5,3500,3440.36,3500,3423.77,3412.71,3491.29,3500
3500,3500,3500,3500,3500,3500,3428.04,3500,3523.15,3442.75,3437.73,3448.33,3519.57,3500,3500,3500,3407.82,3424.13,3500,3500,3442.09,3502.75,3500.46,3500,3453.95,3406.88,3500,3478.02,3500,3458.26,3442.58,3483.48,3512.93,3500,3407.12,3449.94,3459.85,3500,3500,3424.52,3497.72,3500,3517.68,3500,3485.19,3454.69,3500,3500,3500,3500,3424.14,3500,3423.75,3448.51,3508.94,3469.71,3500,3500,3431.08,3500,3500,3500,3500,3515.58,3500,3508.17,3500,3482.52,3500,3480.88,3500,3467.47,3501.7,3454.57,3521.96,3426.64,3406.66,3423.85,3500,3406.95,3500,3409,3542.53,3522.63,3552.31,3500,3512,3504.12,3500,3410.44,3428.01,3500,3408.03,3500,3444.61,3500,3432.32,3412.73,3482.28,3500
3500,3500,3500,3500,3500,3500,3422.64,3500,3501.16,3430.63,3433.27,3448.06,3500,3500,3500,3500,3408.34,3417.06,3500,3500,3430.05,3500,3500,3500,3456.99,3404.37,3500,3474.85,3500,3449.77,3431.61,3476.16,3500,3500,3403.85,3451.45,3449.06,3500,3500,3417.44,3488.27,3500,3492.09,3500,3478.03,3446.12,3500,3500,3500,3500,3417.07,3500,3419.49,3438.68,3508.21,3462.74,3500,3500,3427.8,3495.57,3500,3500,3500,3500,3500,3509.49,3500,3470.47,3500,3483.6,3500,3459.1,3500,3460.23,3502.44,3417.8,3404.16,3416.87,3500,3408.17,3500,3403.87,3539.55,3500.62,3552.57,3500,3500,3500,3500,3404.59,3425.68,3500,3408.58,3500,3447.05,3500,3428.79,3407.38,3468.46,3500
3500,3500,3500,3500,3500,3500,3418.39,3500,3500,3422.69,3426.81,3438.29,3500,3500,3500,3500,3402.92,3412.53,3500,3500,3422.21,3500,3500,3500,3449.86,3400.01,3500,3481.12,3500,3435.93,3422.65,3463.88,3500,3500,3399.98,3443.85,3435.54,3500,3500,3412.87,3476.97,3500,3486.77,3500,3483.89,3435.99,3500,3500,3500,3500,3412.54,3500,3410.08,3426.3,3499.85,3460.5,3500,3500,3422.44,3485.41,3500,3500,3500,3500,3500,3503.95,3500,3461.35,3500,3474.13,3500,3444.55,3500,3451.82,3500,3409.48,3399.76,3412.72,3500,3402.29,3500,3399.03,3545.1,3500,3545.4,3500,3500,3500,3500,3399.5,3420.78,3500,3403.1,3500,3440.82,3500,3423.24,3401.77,3453.44,3500
3500,3500,3500,3500,3500,3500,3414.02,3500,3500,3416.7,3418.52,3429.02,3500,3500,3500,3500,3404.35,3405.95,3500,3500,3415.53,3500,3500,3500,3443.59,3399.8,3500,3474.84,3500,3424.11,3417.79,3458.13,3500,3500,3402.68,3448.25,3429.94,3500,3500,3405.9,3471.59,3500,3482.15,3500,3482.82,3427.6,3500,3500,3500,3500,3405.95,3500,3406.01,3422.35,3491.18,3450.78,3500,3500,3415.09,3481.63,3500,3500,3500,3500,3500,3497.14,3500,3453.43,3500,3466.09,3500,3437.07,3500,3454.72,3500,3408.1,3399.55,3405.94,3500,3403.3,3500,3394.26,3542.51,3500,3538.81,3500,3500,3496.71,3500,3395.2,3415.88,3500,3404.55,3500,3445.88,3500,3415.67,3402.71,3441.54,3500
3500,3500,3500,3500,3500,3500,3411.86,3500,3500,3412.3,3414.61,3425.06,3500,3500,3500,3500,3406.45,3416.42,3500,3500,3440.34,3500,3500,3500,3435.56,3403.4,3500,3475.7,3500,3416.15,3419.38,3462.14,3500,3500,3403.09,3445.78,3420.2,3500,3500,3400.94,3468.94,3500,3500,3500,3487.98,3421.67,3500,3500,3500,3500,3402.18,3500,3401.34,3418.38,3482.45,3449.75,3500,3500,3413.69,3499.09,3500,3500,3499.21,3500,3500,3492.15,3500,3450.42,3500,3467.71,3500,3439.09,3500,3446.79,3500,3436.68,3403.24,3408.77,3500,3405.19,3500,3394.35,3539.36,3500,3535.82,3500,3500,3500,3500,3395.64,3414.72,3500,3402.22,3500,3440.85,3500,3410.8,3405.58,3437.71,3500
3500,3500,3500,3500,3500,3500,3410.65,3500,3500,3412.71,3415.55,3422.47,3500,3500,3500,3500,3407.48,3415.55,3500,3500,3437.57,3500,3500,3500,3430.52,3406.98,3500,3471.13,3500,3414.38,3414.15,3463.54,3500,3500,3404.37,3440.5,3415.91,3500,3500,3400.69,3464.74,3500,3500,3500,3487.85,3417.9,3500,3500,3500,3500,3403.7,3500,3401.67,3415.77,3476.05,3449.46,3500,3500,3413.37,3499.63,3500,3500,3495.61,3500,3500,3487.95,3500,3446.54,3500,3463.28,3500,3433.25,3500,3442.88,3500,3432.49,3406.9,3411.01,3500,3407.92,3500,3399.05,3532.24,3500,3531.43,3500,3500,3500,3500,3400,3412.14,3499.79,3403.98,3500,3436.43,3500,3408.45,3408.18,3432.72,3500
