Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,Run40,Run41,Run42,Run43,Run44,Run45,Run46,Run47,Run48,Run49,Run50,Run51,Run52,Run53,Run54,Run55,Run56,Run57,Run58,Run59,Run60,Run61,Run62,Run63,Run64,Run65,Run66,Run67,Run68,Run69,Run70,Run71,Run72,Run73,Run74,Run75,Run76,Run77,Run78,Run79,Run80,Run81,Run82,Run83,Run84,Run85,Run86,Run87,Run88,Run89,Run90,Run91,Run92,Run93,Run94,Run95,Run96,Run97,Run98,Run99
3526.69,3622.63,3588.32,3543.21,3503.24,3565.35,3597.03,3571.69,3640.29,3541.84,3572.99,3604.89,3552.17,3569.24,3578.88,3564.23,3512,3469.97,3632.01,3601.36,3570.82,3541.15,3531.99,3528.45,3635.96,3593.64,3463.08,3606.82,3525.39,3561,3527.13,3523.27,3563.81,3589.49,3657,3558.41,3560.37,3581.23,3535.21,3639.58,3525.37,3569.43,3521.77,3552.07,3565.11,3585.63,3518.51,3504.24,3555.1,3518.84,3568.05,3574.7,3561.03,3548.83,3557.96,3528.32,3532.93,3537.89,3450.97,3525.23,3563.29,3556.7,3533.46,3603.85,3567.39,3474.47,3557.79,3551.82,3623.95,3545.92,3519.3,3584.47,3508.54,3517.99,3593.18,3672.12,3645.88,3566.92,3624.82,3524.63,3558.27,3508,3613.59,3555.57,3537.23,3546.43,3638.43,3578.74,3588.55,3499.74,3607.07,3640.33,3574.54,3598.67,3658.15,3595.55,3554.56,3612.6,3594.94,3459
3529.16,3622.64,3584.79,3540.15,3494.08,3562.46,3596.82,3566.47,3640.48,3533.24,3568.11,3602.41,3548.6,3565.96,3576.2,3560.9,3506.34,3466.45,3629.06,3599.01,3565.34,3537.61,3527.95,3523.73,3632.93,3588.55,3459.41,3603.38,3522.16,3555.81,3522.78,3520.01,3552.3,3586.78,3654.56,3555.48,3556.47,3576.99,3533.25,3636.06,3523.77,3566.17,3519.68,3550.72,3561.76,3585.51,3514.26,3496.35,3552.28,3523.81,3564.78,3570.06,3554.58,3545.98,3556.47,3526.49,3531.37,3541.92,3445.03,3522.03,3559.23,3555.24,3522.29,3600.26,3564.25,3470.32,3551.46,3547.75,3620.55,3542.9,3523.1,3580.64,3504.95,3513.76,3590.23,3666.28,3644.89,3563.88,3621.38,3521.78,3556.95,3511.41,3610.67,3549.52,3535.8,3544.13,3637.33,3577.15,3586,3498.68,3602.95,3636.86,3570.92,3595.56,3651.41,3590.66,3551.06,3609.38,3591.83,3453.77
3526.01,3620.69,3581.24,3535.93,3492.41,3559.46,3595.52,3564.07,3640.09,3533.32,3565.08,3601.1,3545.84,3575.25,3572.5,3560.43,3501.04,3458.69,3626.32,3597.7,3564.91,3534.12,3527.61,3521.04,3631.28,3584.88,3452.1,3601.87,3519.26,3553.45,3521.2,3518.09,3550.94,3585.19,3653.66,3552.72,3566.29,3573.56,3531.14,3634.18,3533.3,3563.13,3517.64,3548.96,3561.65,3585.15,3510.81,3499.62,3550.23,3522.61,3562.37,3570.57,3553.79,3543.87,3554.19,3522.69,3532.12,3540.08,3437.97,3519.57,3558.45,3555.16,3522.15,3598.85,3563.23,3463.35,3561.06,3545.16,3617.62,3541.9,3517.2,3578.37,3516.57,3512.49,3588.07,3664.22,3643.39,3563.84,3618.29,3517.46,3554.95,3510.1,3609.55,3545.83,3534.86,3543.33,3635.24,3574.68,3586.11,3495.38,3600.85,3634.94,3568.74,3593.52,3651.3,3588.24,3548.9,3615.95,3588.97,3448.66
3523.88,3618.16,3578.55,3532.16,3489.8,3555.96,3593.12,3562.31,3639.23,3532.84,3562.72,3599.44,3543.93,3575.24,3569.4,3559.7,3497.44,3452.35,3624.26,3595.31,3564.41,3532.65,3527.88,3516.87,3629.37,3582.02,3447.77,3600.23,3517.67,3552,3519.32,3515.97,3548.71,3582.66,3651.99,3549.84,3566.3,3569.99,3528.28,3632.3,3532.97,3559.53,3515.07,3546.61,3560,3582.62,3507.52,3498.25,3548.74,3521.49,3559.6,3569.5,3551.79,3541.88,3550.58,3520.15,3531.3,3538.36,3429.52,3518.43,3555.01,3553.5,3520.53,3596.36,3561.66,3456.38,3560.64,3542.74,3614.34,3540.17,3511.83,3575.53,3515.21,3509.63,3585.21,3662.29,3641.79,3562.48,3615.31,3514.15,3552.11,3506.9,3607.63,3541.5,3532.5,3542.42,3632.5,3571.81,3583.72,3492.78,3598.71,3632.92,3565.5,3591.57,3649.73,3585.74,3545.54,3615.05,3586.12,3444.74
3518.89,3614.76,3574.74,3526.3,3484.92,3551.62,3589.16,3558.36,3636.59,3529.41,3559.11,3595.76,3539.53,3573.14,3565.39,3556.06,3491,3442.75,3620.83,3591.4,3561.57,3529.16,3525.74,3512.8,3626.9,3577.14,3439.55,3596.87,3512.37,3548.73,3515.03,3510.12,3545.35,3578.49,3649.15,3544.5,3564.11,3565.94,3524.8,3629.82,3530.05,3555.14,3508.08,3541.93,3556.14,3578.43,3500.91,3495.09,3544.96,3517.55,3555.08,3566.41,3547.51,3538.81,3546.92,3514.04,3529.09,3535.53,3422.36,3514.42,3550.46,3550.12,3518.47,3593.71,3559.36,3445.53,3557.65,3537.54,3610.22,3537.23,3504.21,3571.52,3510.6,3503.79,3581.94,3659.52,3639.3,3559.26,3611.46,3508.57,3546.83,3499.99,3604.3,3536,3527.46,3539.3,3628.95,3567.11,3580.43,3487.33,3595,3630.01,3561.08,3588.27,3647.61,3582.14,3539.81,3612.42,3581.85,3437.26
3500,3591.28,3546.75,3500,3490.3,3520.01,3562.97,3526.09,3615.4,3500,3527.22,3569.82,3503.86,3544.47,3535.99,3523.98,3496.74,3449.42,3597.48,3565.52,3534.29,3500,3500,3500,3605.67,3549.4,3431.5,3571.81,3500,3515.54,3500,3500,3510.86,3550.78,3629.28,3510.77,3533.98,3536.49,3500,3608.86,3500,3522.63,3500,3511.67,3524.7,3550.72,3500,3500,3512.48,3500,3521.52,3536.89,3515.6,3507.19,3513.36,3500,3500,3503.04,3414.91,3500,3518.09,3517.97,3500,3567.49,3530.04,3433.77,3525.97,3502.36,3585.02,3504,3500,3542.17,3500,3500,3556.05,3640.1,3618.87,3528.58,3586.88,3500,3513.55,3500,3580.14,3500,3500,3504.58,3606.01,3538.21,3553.06,3498.24,3569.38,3607.49,3530.28,3564.68,3627.8,3555.86,3505.54,3588.76,3554.04,3429.42
3500,3569.12,3517.92,3500,3490.34,3500,3536.86,3500,3595.16,3500,3500,3544.12,3500,3516.34,3505.51,3500,3500,3441.55,3574.3,3539.78,3505.37,3500,3500,3500,3585.86,3521.03,3426.18,3546.73,3500,3500,3500,3500,3500,3522.95,3610.33,3500,3504.3,3506.1,3500,3589.34,3500,3500,3500,3500,3500,3522.85,3497.15,3500,3500,3500,3500,3506.99,3500,3500,3500,3500,3500,3500,3411.02,3500,3500,3500,3500,3540.83,3501.55,3426,3500,3500,3560.54,3500,3500,3512.15,3500,3500,3531.33,3621.13,3599.08,3500,3562.27,3500,3500,3500,3555.46,3500,3500,3500,3583.98,3508.29,3526.56,3500,3543.6,3585.49,3500,3539.75,3609.57,3530.46,3500,3566.62,3525.48,3424.06
3500,3542.22,3500,3500,3488.63,3500,3504.88,3500,3571.09,3500,3500,3511.86,3500,3500,3500,3500,3496.17,3434.45,3546.96,3508.25,3500,3500,3500,3500,3565.82,3500,3422.36,3517.32,3500,3500,3500,3500,3500,3500,3588.4,3500,3500,3500,3500,3568.69,3500,3500,3500,3500,3500,3500,3490.13,3497.65,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3408.62,3500,3500,3500,3500,3508.96,3500,3418.03,3500,3500,3528.79,3500,3500,3500,3500,3500,3502.19,3599.89,3575.41,3500,3531.52,3500,3500,3500,3525.2,3500,3500,3500,3557.14,3500,3500,3500,3513.01,3558.57,3500,3507.65,3587.64,3502.73,3500,3544.33,3500,3420.01
3500,3518.17,3500,3500,3494.07,3500,3500,3500,3549.75,3500,3500,3500,3500,3500,3500,3500,3493.72,3428.68,3516.83,3500,3500,3500,3500,3500,3554.29,3500,3427.49,3500,3500,3500,3500,3500,3500,3500,3566.77,3500,3500,3500,3500,3556.83,3500,3500,3497.95,3500,3500,3500,3487.15,3493.37,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3407.53,3500,3500,3500,3500,3500,3500,3411.93,3500,3500,3500,3500,3491.91,3500,3500,3500,3500,3579.14,3553.86,3500,3500,3500,3500,3500,3501.49,3500,3500,3500,3527.34,3500,3500,3500,3500,3529.08,3500,3500,3563.94,3500,3500,3521.06,3500,3425.78
3501.85,3516.08,3501.94,3500,3500,3500,3500,3500,3539.08,3500,3500,3500,3500,3500,3501.94,3500,3494.42,3441,3500,3500,3501.46,3501.6,3500,3500,3550.22,3500,3449.79,3500,3500,3500,3500,3500,3500,3500,3553.83,3500,3500,3500,3500,3552.75,3500,3500,3500,3500,3500,3500,3514.15,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3419.77,3500,3500,3500,3500,3500,3500,3421.9,3500,3500,3500,3500,3482.25,3500,3500,3500,3500,3559.74,3557.24,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500.37,3500,3500,3500,3500,3501.38,3500,3502.78,3543.58,3500,3500,3503.85,3500,3472.75
3500,3522.64,3500,3493.02,3500,3500,3500,3500,3530.78,3500,3500,3500,3500,3500,3500,3500,3485.33,3454.82,3500,3500,3500.7,3500,3500,3527.47,3542.74,3500,3449.06,3500,3500,3500,3500,3500,3500,3500,3546.18,3500,3500,3500,3527.47,3545.45,3500,3500,3500,3500,3500,3500,3500.16,3500,3500,3500,3500,3500,3500,3500,3527.47,3500,3500,3500,3414.72,3500,3500,3500,3533.19,3527.23,3500,3420.84,3500,3500,3500,3505.66,3468.83,3500,3500,3500,3500,3543.23,3545.68,3500,3500,3491.95,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3506.46,3501.9,3536.74,3500,3500,3500,3500,3482.45
3500,3503.65,3500,3479.02,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3472.1,3444.62,3500,3500,3500,3500,3500,3529.67,3513.13,3500,3435.65,3500,3496.83,3500,3500,3500,3500,3500,3515.2,3500,3500,3500,3529.67,3516.25,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3529.67,3500,3500,3500,3407.95,3500,3500,3500,3535.99,3528.89,3500,3411.97,3500,3500,3500,3500,3452.7,3500,3500,3500,3500,3532.06,3517.74,3500,3500,3480.64,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3519.28,3500,3500,3500,3500,3480.07
3500,3500,3500,3463.64,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3457.73,3431.52,3500,3500,3500,3500,3500,3500.76,3500,3500,3422.07,3500,3484.59,3500,3500,3500,3500,3500,3500,3500,3500,3500,3501.23,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3501.35,3500,3500,3500,3404.08,3500,3500,3500,3506.96,3500.47,3500,3407.67,3500,3500,3500,3500,3436.16,3500,3500,3500,3500,3521.43,3500,3500,3500,3468.64,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3509.6,3500,3500,3500,3500,3468.56
3500,3500,3500,3460.49,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3450.2,3426.72,3500,3500,3500,3500,3500,3500,3500,3500,3416.16,3500,3478.87,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3402.04,3500,3500,3500,3500,3500,3500,3419.49,3500,3500,3500,3500,3429.23,3500,3500,3500,3500,3516.1,3500,3500,3500,3459.94,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3503.08,3500,3500,3500,3500,3458.19
3500,3500,3500,3457.51,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3471.43,3418.52,3500,3500,3500,3500,3500,3500,3500,3500,3415.65,3500,3477.08,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3413.29,3500,3500,3500,3500,3500,3500,3414.7,3500,3500,3500,3500,3428.61,3500,3500,3500,3500,3517.61,3500,3500,3500,3482.12,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3506.06,3500,3500,3500,3500,3448.63
3500,3500,3500,3452.21,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3470.68,3412.81,3500,3500,3500,3500,3500,3500,3500,3500,3413.22,3500,3473.39,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3416.49,3500,3500,3500,3500,3500,3500,3412.16,3500,3500,3500,3500,3423.03,3500,3499.98,3500,3500,3514.72,3500,3500,3500,3483.36,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3504.83,3500,3500,3500,3500,3443.52
3500,3500,3500,3445.27,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3468.43,3407.84,3500,3500,3500,3500,3500,3500,3500,3500,3413.53,3500,3470.99,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3415.13,3500,3500,3500,3500,3500,3500,3408.36,3500,3500,3500,3500,3417.62,3500,3498.51,3500,3500,3516.87,3500,3500,3500,3481.63,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3502.42,3500,3500,3500,3500,3441.56
3500,3500,3500,3437.78,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3463.59,3403.25,3500,3500,3500,3500,3500,3500,3500,3500,3409.09,3500,3468.2,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3414.55,3500,3500,3500,3500,3500,3500,3406.08,3500,3500,3500,3500,3415.66,3500,3495.23,3500,3500,3511.79,3500,3500,3500,3476.71,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3434.83
3500,3500,3500,3428.57,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3458.75,3402.54,3500,3500,3500,3500,3500,3500,3500,3500,3406.84,3500,3463.24,3500,3496.97,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3498.94,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3410.95,3500,3500,3500,3500,3500,3500,3405.35,3500,3500,3500,3500,3417.09,3500,3491.03,3500,3500,3505.81,3500,3500,3500,3471.94,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3425.55
3500,3500,3500,3419.71,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3458.54,3401.58,3500,3500,3500,3500,3500,3500,3500,3500,3410.48,3500,3455.21,3500,3490.47,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3489.86,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3410.68,3500,3500,3500,3500,3500,3500,3409.03,3500,3500,3500,3500,3420.71,3500,3484.33,3500,3500,3500,3500,3500,3500,3470.8,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3419.03
3500,3500,3500,3412.65,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3460.59,3400.65,3500,3500,3500,3500,3500,3500,3500,3500,3422.09,3500,3453.52,3500,3487.92,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3496.22,3500,3500,3500,3500,3500,3478.31,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3428.5,3500,3500,3500,3500,3500,3500,3413.16,3500,3500,3500,3500,3433.31,3500,3481.29,3500,3500,3500,3500,3500,3500,3469.57,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3414.82
3500,3500,3500,3423.16,3500,3500,3501.77,3500,3500,3500,3500,3512.06,3500,3500,3500,3500,3472.9,3417.04,3501.6,3500,3500,3500,3500,3501.06,3500,3500,3454.42,3500,3467.48,3500,3488.56,3500,3500,3500,3500.32,3500,3500,3500,3500,3500,3500,3495.57,3500,3500,3500,3500,3500,3478.49,3509.47,3500,3500,3500,3500,3500,3500,3500,3500,3500,3456.82,3500,3500,3512.06,3500,3500,3500,3440.12,3500,3500,3500,3504.47,3455.18,3500,3511.69,3500,3500,3517.74,3500,3511.72,3500,3478.17,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3521.41,3500,3500,3500,3500,3408.82
3500,3533.69,3500,3421.67,3500,3529.92,3503.73,3500,3500,3527.31,3500,3502.42,3500,3500,3500,3500,3469,3417.3,3503.92,3500,3500,3506.66,3500,3500,3500,3500,3513.76,3500,3464.57,3531.13,3479.24,3527.51,3506.91,3500,3520.71,3500,3500,3500,3500,3507.5,3500,3485.33,3504.48,3500,3500,3500,3505.33,3471.31,3500,3500,3500,3500,3500,3500,3500,3500,3500,3527.31,3457.62,3500,3500,3502.3,3500,3500,3500,3439.21,3500,3500,3500,3500,3479.2,3500,3500,3500,3500,3563.95,3500,3500.67,3527.31,3471.33,3491.69,3500,3500,3500,3500,3500,3500,3500,3506.76,3500,3500,3500,3500,3500,3527.76,3500,3500,3500,3500,3403.26
3500,3557.73,3500,3412.03,3496.13,3531.97,3500,3500,3500,3529.46,3500,3500,3500,3500,3500,3500,3455.36,3409.21,3500,3500,3500,3500,3500,3500,3500,3500,3520.94,3500,3450.32,3533.42,3465.31,3529.66,3500,3500,3524.81,3499.87,3500,3500,3500,3507.22,3500,3472.45,3500,3500,3500,3500,3500,3457.49,3500,3500,3500,3500,3500,3500,3500,3500,3500,3529.47,3445.9,3500,3500,3500,3500,3500,3500,3427.19,3500,3500,3500,3500,3474.36,3500,3500,3500,3500,3583.51,3500,3500,3529.47,3457.98,3478.84,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3520.1,3500,3500,3500,3500,3397.35
3500,3554.31,3500,3407.39,3487.08,3502.37,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3445.12,3405.96,3500,3500,3500,3500,3500,3500,3500,3500,3498.94,3500,3435.33,3504.03,3450.18,3500,3500,3500,3517.26,3492.33,3500,3500,3500,3500,3500,3459.74,3500,3500,3500,3500,3500,3446.7,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500.32,3435.2,3500,3500,3500,3500,3500,3500,3418.67,3500,3500,3500,3500,3465.6,3500,3500,3500,3500,3580.5,3500,3500,3500,3448.08,3468.83,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3511.4,3500,3500,3500,3500,3391.87
3500,3550.81,3500,3419.44,3481.44,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3437.04,3418.7,3500,3500,3500,3500,3496.67,3500,3500,3500,3498.92,3500,3426.82,3500,3442.03,3500,3500,3500,3511.01,3486.39,3500,3500,3500,3500,3500,3450.45,3500,3500,3500,3500,3500,3451.26,3500,3500,3500,3500,3500,3494.88,3500,3500,3500,3500,3428.77,3500,3500,3500,3500,3500,3500,3412.25,3500,3500,3500,3500,3454.94,3500,3500,3500,3500,3577.42,3500,3500,3500,3441.59,3461.9,3495.18,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3504.79,3500,3500,3500,3500,3398.28
3500,3547,3500,3414,3485.31,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3442.96,3414.61,3500,3500,3500,3500,3497.46,3500,3500,3500,3499.28,3500,3423.77,3500,3440.74,3500,3500,3500,3509.1,3486.97,3500,3500,3500,3500,3500,3456.95,3500,3500,3500,3500,3500,3446.92,3500,3500,3500,3500,3500,3498.34,3500,3500,3500,3500,3429.58,3500,3500,3500,3500,3500,3500,3411.57,3500,3500,3500,3500,3451.25,3500,3500,3500,3500,3575.88,3500,3500,3500,3438.14,3458.74,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3502.67,3500,3500,3500,3500,3430.07
3500,3542.62,3500,3410.59,3482.6,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3441.77,3410.98,3500,3500,3500,3500,3495.81,3500,3500,3500,3499.28,3500,3421.19,3500,3436.29,3500,3500,3500,3506.36,3486.33,3500,3500,3500,3500,3500,3456.96,3500,3500,3500,3500,3500,3441.31,3500,3500,3500,3500,3500,3498.61,3500,3500,3500,3500,3427.55,3500,3500,3500,3500,3500,3500,3410.61,3500,3500,3500,3500,3447.02,3500,3500,3500,3500,3574.32,3500,3500,3500,3433.97,3455.73,3500,3500,3500,3498.43,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3426.93
3500,3537.32,3500,3407.8,3478.3,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3438.28,3407.88,3500,3500,3500,3500,3494.77,3500,3500,3500,3497.23,3500,3418.84,3500,3430.93,3500,3500,3500,3502.73,3485.29,3500,3500,3500,3500,3500,3455.11,3500,3500,3500,3500,3500,3434.84,3500,3500,3500,3500,3500,3495.85,3500,3500,3500,3500,3422.08,3500,3500,3500,3500,3500,3500,3408.99,3500,3500,3500,3500,3448.54,3500,3500,3500,3500,3570.42,3500,3500,3500,3428.83,3450.62,3500,3500,3500,3496.33,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3420.85
3500,3534.65,3500,3406.62,3474.75,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3433.3,3404.7,3500,3500,3500,3500,3492.05,3500,3500,3500,3498.12,3500,3418.12,3500,3426.72,3500,3500,3500,3500,3484.81,3500,3500,3500,3500,3500,3450.33,3500,3500,3500,3500,3500,3426.61,3500,3500,3500,3500,3500,3492.77,3500,3500,3500,3500,3417.62,3500,3500,3500,3500,3500,3500,3409.21,3500,3500,3500,3500,3447.74,3500,3500,3500,3500,3565.95,3500,3500,3500,3420.64,3444.3,3500,3500,3500,3493.95,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3414.83
3500,3529.29,3500,3407.16,3469.38,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3426.48,3404.09,3500,3500,3500,3500,3489.61,3500,3500,3500,3495.61,3500,3419.67,3500,3420.52,3500,3500,3500,3500,3484.85,3500,3500,3500,3500,3500,3442.39,3500,3500,3500,3500,3500,3418.98,3500,3500,3500,3500,3500,3488.21,3500,3500,3500,3500,3413.91,3500,3500,3500,3500,3500,3500,3413.76,3500,3500,3500,3500,3447.29,3500,3499.84,3500,3500,3561.02,3500,3500,3500,3414.26,3436.55,3500,3500,3500,3489.67,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3414.2
3500,3523.35,3500,3408.89,3462.2,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3422.81,3404,3500,3500,3500,3500,3485.55,3500,3500,3500,3493.51,3500,3424.34,3500,3418.16,3500,3500,3500,3500,3484.34,3500,3500,3500,3500,3497.7,3435.37,3500,3500,3500,3500,3500,3413.94,3500,3500,3500,3500,3500,3482.52,3500,3500,3500,3500,3413.42,3500,3500,3500,3500,3500,3500,3420.6,3500,3500,3500,3500,3445.3,3500,3495.53,3500,3500,3553.37,3500,3500,3500,3410.54,3432.12,3500,3500,3500,3482.95,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3421.76
3500,3521.95,3500,3418.83,3458.39,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3435.89,3404.54,3500,3500,3500,3500,3484.33,3500,3500,3500,3493.75,3500,3435.95,3500,3418.99,3500,3500,3500,3500,3490.63,3500,3500,3500,3500,3489.39,3444.84,3500,3500,3500,3500,3500,3411.3,3500,3500,3500,3500,3500,3478.5,3500,3500,3500,3500,3431.19,3500,3500,3500,3500,3500,3500,3437.4,3500,3500,3500,3500,3451.28,3500,3495.68,3500,3500,3550.21,3500,3500,3500,3408.89,3433.8,3500,3500,3500,3479.68,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3428.99
3500.17,3528.27,3500,3444.06,3473.87,3500,3500,3500,3500,3501.26,3500,3500,3500,3500,3500,3500,3462.75,3418.33,3500,3500,3500,3500,3511.7,3500,3500,3500,3500,3500,3459.21,3500,3442.85,3500,3500,3500,3500,3500,3500,3500,3500,3500,3494.55,3467.56,3500,3500,3500,3500,3500,3406.37,3500,3500,3500,3500,3500,3494.01,3500,3500,3500,3500,3460.63,3500,3500,3500,3500,3500,3500,3464.52,3500,3500,3500,3500,3486.92,3500,3499.54,3502.61,3500,3559.22,3508.94,3500,3500,3404.71,3437.45,3500,3500,3500,3490.86,3500,3500,3500,3500,3500,3501,3500,3508.25,3500,3500,3500,3500,3500,3500,3444.69
3500,3542.22,3500,3443.75,3487.36,3500,3500,3500,3500,3500,3505.81,3500,3500,3506.43,3527.44,3500,3462.96,3413.77,3500,3500,3500,3500,3516.29,3500,3500,3500,3500,3500,3483.33,3500,3441.35,3500,3500,3500,3500,3500,3500,3500,3500,3503.7,3500,3467.28,3506.43,3500,3500,3500,3500,3401.47,3500,3500,3506.6,3500,3506.97,3500,3500,3499.16,3500,3500,3460.87,3500,3500,3500,3500,3500,3529.1,3490,3500,3500,3500,3500,3524.63,3500,3500,3500,3500,3570.98,3500,3508.94,3500,3400.46,3430.67,3500,3500,3493.61,3488.49,3500,3500,3500,3500,3500,3500,3500,3518.99,3500,3500,3500,3500,3504.89,3500,3439.97
3500,3534.4,3500,3430.65,3480.93,3500,3500,3500,3500,3500,3500,3500,3500,3500,3530.98,3500,3451.05,3406.92,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3479.18,3500,3429.05,3500,3500,3500,3500,3500,3500,3500,3500,3500,3491.48,3456.98,3500,3500,3500,3500,3500,3395.9,3500,3500,3500,3500,3500,3500,3500,3488.42,3500,3500,3448.94,3500,3500,3500,3500,3500,3531.22,3485.33,3500,3500,3500,3500,3503.09,3500,3500,3500,3500,3564.8,3500,3500,3500,3395.19,3419.03,3499.95,3500,3482.52,3475.08,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3428.21
3500,3526.65,3500,3417.75,3471.48,3500,3500,3500,3500,3500,3500,3500,3500,3500,3501.22,3500,3439.83,3403.29,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3470.42,3500,3420.17,3500,3500,3500,3500,3500,3500,3500,3500,3500,3481.07,3445.37,3500,3500,3500,3500,3500,3390.72,3500,3500,3500,3500,3500,3494.49,3500,3477,3497.75,3500,3437.92,3500,3500,3500,3500,3500,3501.5,3476.61,3500,3500,3500,3500,3500,3500,3496.75,3500,3500,3558.17,3500,3500,3500,3390.23,3408.75,3492.39,3500,3470.64,3461.48,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3500,3420.75
