Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,Run40,Run41,Run42,Run43,Run44,Run45,Run46,Run47,Run48,Run49,Run50,Run51,Run52,Run53,Run54,Run55,Run56,Run57,Run58,Run59,Run60,Run61,Run62,Run63,Run64,Run65,Run66,Run67,Run68,Run69,Run70,Run71,Run72,Run73,Run74,Run75,Run76,Run77,Run78,Run79,Run80,Run81,Run82,Run83,Run84,Run85,Run86,Run87,Run88,Run89,Run90,Run91,Run92,Run93,Run94,Run95,Run96,Run97,Run98,Run99
3675.91,3623.11,3560.03,3545.9,3677.33,3500.65,3402.63,3590.84,3546.41,3395.78,3457.89,3403.88,3540.98,3652.29,3648.11,3492.64,3403.35,3417.03,3552.06,3614.63,3399.58,3404.55,3601.78,3639.1,3434.03,3407.89,3564.74,3482.23,3635.58,3531.96,3490.94,3598.06,3625.99,3641.59,3400.2,3555.51,3563.74,3645.74,3618.58,3453.3,3504.61,3550.27,3516.6,3537.07,3431.83,3462.19,3541.53,3540.02,3538.97,3605.38,3403,3554.24,3557.74,3406.17,3403.21,3520.63,3647.17,3549.11,3399.21,3525.23,3575.26,3546.76,3529.08,3563.49,3658.1,3407.79,3654.92,3548.73,3595.03,3605.48,3585.36,3592.86,3419.92,3396.73,3549.59,3414.28,3509.7,3485.53,3538.35,3481.65,3635.37,3441.09,3669,3569.24,3650.48,3552.33,3584.17,3538.08,3537.93,3397.3,3511.44,3576.13,3458.82,3518.21,3491.54,3641.2,3546.16,3430.79,3605.62,3598.92
3674.59,3621.4,3559.89,3544.3,3678.27,3491.58,3400.72,3590.45,3546.48,3398.28,3458.36,3403.39,3542.84,3651.02,3645.34,3491.67,3403.84,3416.19,3549.82,3612.29,3413.41,3408.13,3599.59,3638.06,3424.39,3407.75,3562.22,3479.01,3633.27,3531.32,3493.28,3597.23,3625.24,3639.29,3397.8,3556.31,3560.75,3645.07,3616.02,3455.51,3508.92,3552.01,3515.57,3541.57,3423.83,3454.42,3541.4,3541.91,3538.03,3603.32,3408.03,3552.3,3555.02,3409.65,3406.67,3517.99,3646.6,3548.07,3413.17,3524.28,3574.35,3548.68,3531.92,3563.17,3657.97,3409.65,3654.36,3546.3,3593.42,3605.49,3586.25,3590.63,3416.49,3400.1,3561.87,3415.23,3527.21,3481.6,3537.66,3475.42,3636.22,3465.5,3668.06,3568.22,3650.04,3549.93,3581.62,3535.15,3539.87,3399.41,3510.8,3577.86,3468.88,3521.74,3480.37,3640.46,3544.35,3426.32,3604.56,3602.42
3672.69,3619.82,3556.81,3542.71,3678.44,3484.78,3403.53,3589.1,3544.91,3401.04,3455.59,3404.56,3543.89,3649.6,3642.6,3487.61,3405.63,3417.39,3545.06,3610.07,3413.6,3407.07,3597.46,3636.24,3419.67,3407.02,3557.79,3476.36,3630.96,3526.79,3491.29,3594.1,3622.29,3636.98,3398.67,3553.28,3557.92,3643.63,3613.45,3450.7,3512.26,3552.89,3515.17,3545.06,3419.74,3449.34,3541.17,3542.95,3536.14,3600.53,3409.52,3548.25,3552.8,3407.22,3404.65,3515.58,3644.01,3545.45,3413.42,3521.52,3570.44,3549.93,3532.57,3561.19,3656.68,3409.75,3651.86,3543.14,3589.6,3602.89,3585.31,3588.47,3414.43,3401.72,3561.83,3414.55,3527.85,3477.6,3536.07,3469.43,3636.11,3466.43,3666.23,3566.72,3648.84,3547.21,3579.08,3532.21,3540.88,3399.92,3506.28,3575.79,3466.84,3524.5,3470.23,3638.01,3541.7,3425.01,3600.7,3600.67
3670.33,3617.79,3553.51,3539.77,3677.91,3475.09,3400.55,3587.68,3544.07,3400.31,3452.71,3404.06,3542.91,3647.68,3639.13,3485.12,3404.76,3415.22,3541.56,3607.15,3411.78,3407.89,3594.5,3634.26,3415.08,3404,3554.08,3471.33,3628.03,3524.17,3488.9,3591.03,3620.74,3633.89,3397.1,3550.02,3554.56,3641.49,3609.98,3443.7,3511.95,3551.86,3512.97,3546.29,3413.56,3446.66,3540.07,3541.88,3533.83,3597.42,3407.23,3544.96,3549.8,3404.37,3403.8,3512.12,3642.68,3543.6,3411.64,3517.93,3568.02,3549.42,3533.24,3559.19,3655.89,3406.06,3650.57,3539.57,3586.64,3600.05,3584.44,3585.67,3410.67,3405.21,3560.26,3413.09,3526.2,3471.42,3536.8,3460.86,3634.97,3464.12,3665.05,3566.87,3647.73,3543.16,3575.67,3528.48,3539.83,3399.38,3501.27,3573.31,3463.59,3523.32,3460.36,3636.07,3537.9,3421.11,3598.43,3598.45
3667.61,3615.34,3551.47,3537.11,3677.75,3463.45,3406.84,3590.16,3542.04,3398.98,3448.79,3402.65,3546.55,3645.49,3636.32,3480.96,3403.02,3409.72,3538.21,3604.22,3408.19,3407.52,3591.57,3631.82,3410.01,3402.26,3550.52,3465.51,3625.41,3520.42,3485.8,3589.04,3618.45,3631.3,3395.8,3546.78,3551.34,3639.24,3607.04,3433.84,3518.15,3555.3,3510.35,3551.64,3407.79,3441.22,3537.4,3545.53,3537,3593.62,3405.17,3541.2,3546.49,3401.76,3403.1,3507.75,3640.35,3538.62,3408.11,3514.16,3565.14,3553.19,3532.62,3557.17,3652.99,3404.4,3648.34,3535.66,3584.1,3598.13,3582.95,3582.98,3408.26,3405.04,3557.66,3409.27,3522.84,3465.4,3535.37,3452.13,3637.22,3459.14,3662.1,3565.68,3649.5,3539.33,3572.58,3524.44,3543.54,3399.75,3498.13,3570.6,3455.66,3527.43,3448.8,3633.26,3534.41,3416.51,3595.78,3594.66
3664.06,3612.74,3546.77,3534.31,3679.42,3453.48,3409.44,3592.18,3540.26,3401.95,3445.08,3402.44,3548.92,3643.18,3633.42,3475.81,3402.59,3409.59,3534.54,3601.18,3409.37,3410.2,3588.5,3628.66,3407.33,3405.21,3547.08,3459.44,3622.73,3515.57,3482.9,3584.89,3615.58,3628.64,3395.11,3542.42,3547.99,3636.31,3604.03,3429,3521.01,3557.54,3507.58,3555.41,3404.74,3434.37,3534.71,3547.89,3539.56,3588.58,3405.16,3537.56,3543.04,3400.68,3402.29,3503.29,3637.5,3535.96,3409.33,3510.43,3561.51,3555.54,3531.01,3555.29,3651.4,3403.77,3645.6,3530.84,3581.29,3594.15,3581.59,3580.19,3406.4,3406.59,3555.01,3410.48,3519.49,3459.1,3534.53,3442.71,3638.97,3454.09,3660.4,3564.98,3650.95,3535.55,3569.45,3520.28,3545.95,3401.97,3491.37,3566.89,3448.28,3530.09,3439.03,3630.47,3529.77,3416.84,3592.45,3590.84
3659.48,3608.65,3538.99,3529.09,3678.31,3442.56,3417.17,3596.13,3537.27,3404.81,3439.88,3402.16,3552.09,3639.9,3629.36,3466.56,3402.13,3409.82,3528.1,3596.74,3409.04,3415.75,3583.79,3625.29,3405.02,3406.49,3540.27,3449.65,3618.82,3510.24,3478.18,3578.27,3612.28,3624.78,3394.72,3538.06,3542.56,3632.48,3599.64,3423.84,3523.89,3559.63,3500.48,3559.2,3402.6,3424.76,3530.75,3550.11,3544.33,3581.42,3406.48,3530.38,3537.43,3407.48,3401.93,3496.18,3634.26,3530.35,3409.02,3504.38,3557.51,3557.77,3527.86,3552.24,3648.79,3401.1,3642.49,3525.68,3576.41,3587.91,3579.15,3575.69,3406.36,3413.87,3554.95,3413.97,3520.14,3449.24,3532.61,3434.45,3640.57,3456.6,3657.71,3563.35,3653.82,3529.56,3564.66,3513.73,3548.2,3401.62,3480.14,3563.3,3440.05,3532.58,3428.8,3625.61,3523.31,3418.22,3588.89,3585.75
3656.05,3603.54,3530.5,3522.44,3681.61,3434.39,3431.78,3603.59,3536.24,3421.6,3443.07,3403.94,3563.03,3635.77,3624.31,3454.54,3403.85,3423.9,3521.02,3591.25,3431.07,3420.4,3577.91,3623.1,3405.13,3422.24,3534.43,3440.5,3613.96,3501.38,3477.11,3575.78,3607,3619.95,3397.47,3532.99,3542.42,3628.21,3594.16,3444.76,3531.95,3566.91,3491.31,3569.42,3402.63,3417.16,3526.48,3557.01,3553.21,3576.01,3429.94,3524.77,3537.31,3408.71,3402.32,3487.02,3629.21,3534.97,3431.06,3498.78,3556.09,3564.37,3529.37,3552.56,3649.37,3397.79,3637.64,3529.52,3570.6,3585.55,3580.76,3572.59,3415.92,3419.01,3558.93,3424.71,3520.07,3440.13,3530.03,3435.68,3645.68,3458.49,3658.12,3561.24,3660.28,3529.26,3559.5,3505.3,3555.1,3412.16,3466.96,3562.29,3451.59,3542.66,3420.45,3622.46,3518.88,3429,3583.96,3584.78
3658.76,3601.41,3524.69,3525.59,3693.45,3431.87,3487.59,3630.49,3554.32,3443.5,3475.18,3410.57,3588.52,3634.03,3621.82,3452.59,3410.8,3440.8,3520.27,3588.88,3440.03,3477.96,3575.37,3623.44,3410.96,3438.87,3554.51,3436.11,3611.87,3498.04,3505.63,3575.03,3605.62,3617.71,3421.41,3539.88,3547.29,3630.43,3591.63,3456.32,3555.68,3589.27,3485.65,3592.56,3424.21,3420.86,3533.32,3578.1,3585.56,3579.92,3438.26,3546.35,3542.34,3422.62,3413.53,3481.51,3627.71,3545,3440.03,3501.94,3559.5,3586.89,3552.72,3572.78,3652.87,3393.59,3636.19,3538.71,3567.79,3584.75,3598.37,3576.67,3424.16,3475.79,3573.24,3470.95,3529.52,3435.75,3556.25,3438.56,3660.41,3471.06,3661.4,3585.82,3679.58,3534.13,3560.29,3500.08,3575.7,3460.62,3453,3572.04,3455.91,3568.04,3426.08,3636.12,3530.23,3453.16,3583.94,3586.73
3658.7,3598.21,3517.45,3521.17,3700,3425.37,3523.44,3649.39,3574.26,3453.93,3508.77,3406.84,3605.95,3630.95,3617.92,3482.94,3407.04,3445.66,3539.34,3584.74,3460.74,3515.46,3571.22,3624,3407.38,3443.33,3565.71,3427.04,3608.3,3489.32,3537.01,3571.62,3601.4,3614.03,3430.89,3538.5,3547.88,3633.48,3587.52,3478.5,3571.47,3605.85,3477.27,3608.89,3432.75,3463.44,3545.56,3595.37,3608.37,3580.42,3451.77,3556.1,3543.05,3424.41,3409.75,3473.33,3623.64,3550.02,3460.74,3515.45,3559.65,3603.71,3576.31,3594.76,3655.39,3391.58,3632.28,3544.52,3580.06,3580.58,3618.58,3575.62,3429.12,3510.41,3572.65,3508.21,3526.18,3426.23,3581.57,3440.92,3671.63,3467.22,3663.81,3610.01,3694.06,3534.58,3555.16,3492.39,3592.62,3477.6,3438.33,3574.83,3472.38,3586.84,3466.28,3642.64,3534.83,3463.75,3580.8,3592.86
3654.93,3593.27,3506.74,3516.79,3700,3417.21,3518.37,3652.18,3575.66,3453.68,3508.01,3408.01,3607.18,3626.46,3612.77,3487.81,3404.12,3447.98,3545.83,3579.16,3455.74,3493.01,3565.17,3620.96,3404.07,3446.04,3564.55,3418.2,3603.57,3475.73,3539.74,3569.13,3594.68,3609.08,3424.8,3535.39,3547.62,3628.68,3581.92,3477.01,3571.78,3605.54,3466.44,3608.58,3426.41,3469.27,3548.92,3595.44,3611.79,3575.34,3443.94,3554.9,3542.8,3417.35,3404.51,3462.55,3617.33,3554.27,3455.74,3517.43,3557.38,3603.41,3578.65,3598.69,3656.17,3390.24,3626.24,3546.34,3581.67,3575.35,3621.83,3572.28,3426.59,3511.78,3568.18,3510.14,3517.06,3417.54,3585.33,3436.26,3671.04,3453.55,3664.55,3615.28,3695.98,3534.16,3551.7,3485.24,3592.13,3471.53,3424.57,3573.35,3466.9,3588.68,3474.93,3641.21,3527.51,3466.26,3574.13,3591.74
3651.64,3587.35,3498.22,3507.33,3695.23,3409.36,3513.15,3649.58,3571.09,3446.2,3501.39,3402.2,3603.45,3621.14,3606.74,3477.75,3399.76,3441.69,3539.41,3572.29,3464.44,3487.39,3557.89,3616.89,3400.15,3439.12,3562.32,3409.83,3597.91,3462.21,3533.81,3564.45,3588.11,3603.23,3420.15,3533.78,3540.88,3623.28,3575.26,3483,3567.39,3601.84,3455.92,3604.88,3421.36,3459.03,3542.43,3591.51,3608.72,3570.97,3430.66,3552.58,3536.57,3412.8,3399.54,3449.28,3611.16,3549.85,3464.45,3509.8,3551.27,3599.97,3573.92,3594.6,3653.25,3391.03,3620.33,3541.35,3576.77,3568.93,3618.13,3566.01,3421.51,3506.36,3563.13,3500.81,3510.22,3411.2,3584.32,3429.43,3668.26,3442.78,3661.8,3614.65,3693.03,3527.57,3544.61,3473.66,3588.14,3466.43,3414.62,3572.1,3473.92,3584.62,3464.74,3639.07,3519.13,3458.45,3566.96,3596.76
3648.02,3583.51,3492.02,3503.34,3691.62,3409,3511.76,3648.22,3567.29,3450.19,3495.74,3403.21,3600.07,3617.63,3602.8,3469.94,3401.96,3446.6,3533.46,3567.81,3458.45,3480.49,3553.29,3613.07,3402.8,3444.43,3560.53,3408.37,3594.21,3451.38,3528.41,3559.49,3583.05,3599.5,3413.42,3528.84,3536.27,3620.85,3571.05,3476.61,3563.37,3598.94,3450.23,3601.52,3414.41,3451.88,3536.74,3587.94,3607.41,3565.83,3420.49,3550.71,3533.16,3406.16,3394.71,3443.63,3606.36,3552.95,3458.47,3503.38,3545.39,3597.06,3569.61,3591.21,3654.88,3392.03,3615.73,3535.39,3572.53,3564.14,3615.07,3562.02,3416.42,3499.69,3558.67,3490.12,3504.9,3408.51,3583.59,3422.66,3665.89,3433.51,3663.4,3614.4,3691.44,3522.87,3540.1,3466.62,3584.51,3460.71,3407.77,3567.22,3472.2,3580.99,3457.22,3637.28,3517.27,3460.53,3561.32,3595.43
3646.32,3582.86,3508.36,3504.41,3690.15,3410.44,3513.7,3647.32,3567.53,3442.63,3492.77,3405.47,3598.44,3615.41,3600.34,3473.92,3407.82,3438.73,3531.29,3572.03,3454.7,3475.55,3552.59,3611.92,3405.66,3439.3,3560.34,3408.55,3593.42,3472.25,3525.77,3556.87,3582.05,3598.42,3411.48,3527.07,3533.37,3619.65,3572.69,3467.05,3562.21,3597.43,3448.62,3602.19,3415.69,3446.9,3536.56,3586.12,3607.48,3566.56,3413.02,3550.69,3531.63,3416.55,3397.4,3444.35,3603.55,3552.37,3449.38,3504.14,3547.2,3597.97,3567.9,3591.33,3655.06,3396.38,3613.03,3535.19,3571,3563.22,3615.44,3559.47,3414.48,3490.46,3556.39,3482.49,3505.11,3409.55,3582.01,3417.6,3664.45,3428.64,3662.96,3613.45,3690.19,3522.32,3541.03,3468.37,3588.8,3452.03,3403.05,3565.39,3477.4,3582.58,3448.67,3635.49,3515.22,3451.51,3560.26,3593.48
3644.07,3582.37,3507.5,3504.28,3688.68,3408.47,3511.06,3644.88,3566.77,3438.56,3490.29,3406.86,3596.12,3611.81,3597.53,3478.51,3411.08,3435.33,3528.68,3570.88,3448.14,3471.48,3552.08,3610.13,3407.06,3433.86,3558.2,3408.74,3590.47,3470.87,3522.59,3553.31,3578.03,3596.08,3411.46,3525.02,3530.49,3615.99,3573.02,3460.71,3560.38,3594.01,3443.08,3600.07,3416.61,3442.74,3534.83,3583.92,3605.83,3563.68,3410.57,3549.18,3530.29,3415.66,3400.4,3441.24,3600.83,3550.61,3444.39,3503.2,3548.12,3595.85,3563.91,3588.29,3653.85,3399.74,3610.43,3531.6,3569.17,3559.48,3615.59,3556.93,3417.61,3484.07,3553.44,3474.09,3500.72,3406.89,3579.77,3418.82,3662.62,3424.95,3661.73,3610.56,3688.71,3520.69,3537.91,3463.56,3588.44,3446.15,3403.32,3562.92,3476.25,3583.45,3441.93,3633.38,3513.04,3445.8,3555.68,3590.94
3641.27,3580.53,3504.4,3505.16,3686.55,3408.64,3510.51,3642.98,3567.8,3430.23,3485.67,3404.11,3593.1,3608.83,3594.29,3478.16,3407.55,3430.33,3525.45,3568.71,3440.76,3464.67,3549.92,3607.82,3404.31,3429.8,3557,3406.91,3587.04,3465.95,3518.88,3548.85,3575.7,3594.32,3408.42,3521.26,3526.07,3614.06,3571.78,3452.73,3557.51,3591.41,3434.85,3597.63,3415.85,3434.01,3531.54,3581.4,3604.84,3560.59,3408.04,3547.6,3527.41,3413.77,3400,3438,3597.14,3548.54,3437.96,3503.56,3547.07,3593.59,3560.87,3586.85,3652.87,3399.16,3606.91,3527.29,3566.89,3555.42,3614.64,3553.12,3413.22,3475.88,3550.18,3464.69,3499.03,3405.46,3577.19,3415.23,3660.35,3419.06,3660.5,3608.36,3686.45,3518.63,3534.2,3457.74,3586.94,3436.87,3401.47,3560.07,3474.22,3582.73,3432.53,3630.6,3509.53,3437.44,3553.09,3588.08
3638.07,3578.83,3500.43,3503.43,3685.22,3408,3506.94,3640.56,3566.77,3421.11,3480.38,3403.88,3589.23,3605.98,3590.99,3489.04,3406.13,3424.57,3521.86,3564.63,3430.36,3466.66,3547.89,3605.34,3404.07,3422.8,3552.56,3407.26,3584.79,3459.28,3514.25,3544.25,3572.93,3590.29,3405,3517.02,3521.89,3611.67,3574.89,3444.05,3554.41,3588.61,3424.41,3594.73,3412.98,3426.02,3527.95,3578.3,3601.13,3557.55,3405.23,3550.75,3524.87,3409.72,3399.8,3433.58,3594,3551.43,3428.78,3498.81,3550.6,3590.83,3557.89,3584.11,3651.5,3399.51,3603.93,3524.6,3564.2,3553.18,3612.95,3549.54,3415.63,3466.45,3546.36,3453.88,3494.97,3404.31,3574.13,3410.18,3657.35,3412.89,3662.29,3605.45,3685.16,3523.03,3530.36,3451.47,3582.95,3426.65,3399.73,3557.15,3469.31,3585.79,3422.98,3628.16,3505.08,3427.81,3549.98,3584.79
3633.92,3575.75,3496.58,3502.43,3684.23,3410.46,3501.88,3637.94,3566.09,3414.61,3474.9,3403.25,3584.1,3603.11,3586.86,3494.57,3404.79,3419.07,3518.3,3560.51,3421.95,3475.47,3544.2,3602.01,3403.43,3416.87,3550.22,3408.34,3580.41,3452.99,3508.29,3537.92,3569.45,3587.96,3403.09,3512.67,3517.52,3608.64,3577.3,3435.82,3550.29,3585.56,3416.58,3591.04,3413.68,3419.62,3523.15,3574.31,3599,3553.46,3404.31,3553.31,3522.21,3410.33,3402.79,3429.39,3590.78,3553.76,3421.84,3496.96,3552.88,3587.15,3554.62,3580.61,3650.18,3399.97,3600.87,3518.86,3561.56,3548.4,3610.05,3545.89,3416.65,3458.54,3541.47,3447.24,3489.76,3403.35,3570.22,3407.66,3653.47,3409.42,3663.85,3602.58,3683.31,3526.64,3525.4,3443.13,3579.25,3419.03,3399.59,3554.28,3462.07,3587.79,3416.03,3625.61,3500.54,3421.24,3545.95,3580.7
3628.33,3571.15,3496.39,3500.1,3684.45,3415.9,3496.21,3633.9,3564.54,3412.93,3466.14,3404.05,3576.79,3598.19,3582.16,3494.26,3404.91,3413.34,3512.53,3554.87,3420.56,3477.87,3538.64,3597.48,3404.23,3412.23,3545.5,3408.64,3573.56,3451.75,3501.34,3528.72,3565.63,3583.59,3405.97,3505.79,3510.95,3605.22,3579.52,3426.74,3544.66,3580.48,3409.86,3587.54,3418.22,3415.36,3516.54,3569.74,3594.98,3549.38,3403.27,3558.06,3517.15,3409.95,3405.21,3426.76,3586.08,3558.11,3415.29,3492.54,3555.03,3583.58,3548.9,3576.65,3648.29,3398.16,3596.41,3509.45,3557.11,3540.6,3606.08,3540.31,3422.73,3449.83,3535.79,3442.34,3484.08,3403.09,3565.67,3405.48,3648.14,3406.44,3666.74,3597.31,3680.51,3532.58,3520.58,3437.71,3573.99,3415.99,3399.87,3549.64,3454.92,3589.69,3413.93,3621.72,3493.3,3415.04,3541.45,3575.96
3624.1,3577.15,3494.79,3497.1,3685.23,3420.47,3486.48,3631.58,3562.44,3411.78,3455.8,3414.73,3571.23,3593.99,3579.09,3503.4,3415.28,3410.84,3508.38,3554.23,3417.72,3491.26,3548.26,3592.45,3414.97,3409.19,3547.19,3414.68,3570.52,3452.35,3498.36,3521.73,3565.1,3583.89,3407.51,3496.9,3506.72,3599.73,3586.18,3420.97,3539.54,3574.45,3406.96,3582.56,3421.98,3420.87,3512.36,3567.27,3595.81,3550.09,3404.22,3567.77,3509.09,3432.82,3421.58,3435.26,3580.2,3566.27,3412,3493.98,3561.63,3578.5,3542.06,3572.96,3648.94,3395.5,3590.83,3505.89,3553.16,3531.58,3611.93,3538.88,3435.32,3440.56,3537.94,3450.42,3474.02,3403.43,3563.18,3405.68,3643.97,3406.03,3672.62,3593.43,3678.21,3542.13,3513.81,3431.55,3574.28,3414.12,3402.36,3545.37,3446.78,3596.13,3412.73,3616.86,3483.95,3412.06,3540.01,3572.83
3627.1,3580.53,3502.59,3530.55,3685.32,3479.58,3483.02,3645.32,3588.72,3429.7,3449.47,3422.29,3575.23,3608.73,3580.24,3534.5,3422.99,3414.29,3512.41,3556.74,3428.24,3531.16,3558.68,3595.23,3424.11,3418.19,3554.25,3424.49,3568.85,3461.96,3504.13,3531.32,3568.45,3587.45,3428.14,3491.19,3509.89,3597.9,3606.3,3421.12,3544.5,3572.38,3425.5,3584.26,3482.57,3426.79,3525.39,3568.75,3600.83,3560.56,3410.1,3601.04,3508.76,3441.28,3438.38,3473.84,3577.36,3598.79,3414.68,3504.35,3581.31,3580.24,3539.72,3578.05,3661.14,3391.7,3588.14,3504.41,3555.63,3522.37,3615.26,3541.29,3491.1,3436.39,3546.53,3486.89,3472.32,3414.94,3564.7,3413.64,3646.36,3414.13,3690.95,3610.04,3678.31,3576.88,3515.65,3437.45,3577.38,3430.95,3409.53,3547.98,3449.63,3616.4,3435.35,3614.65,3478.3,3415.27,3544.17,3574.02
3627.24,3586.43,3496.06,3557.85,3684.9,3516.73,3474.31,3649.89,3612.58,3446.04,3438.87,3427.73,3575.86,3614.82,3580.28,3553.62,3428.5,3410.11,3527.59,3564.63,3429.73,3553.55,3569.05,3598.83,3435.67,3414.26,3559.33,3446.07,3564.47,3455.39,3503.66,3533.55,3568.51,3590.57,3445.07,3483.04,3502.62,3593.07,3620.07,3415.96,3552.25,3584.98,3433.56,3583.64,3519.18,3430.8,3530.97,3569.47,3604.43,3563.76,3406.88,3623.79,3505.02,3461.54,3442.87,3512.22,3572.96,3621.81,3410.81,3510.06,3596.34,3579.62,3555.03,3575.62,3675.97,3389.23,3583.97,3490.97,3566.02,3511.22,3619.35,3540.24,3501.44,3428.69,3550.63,3520.49,3465.74,3410.56,3565.45,3413.61,3646.39,3415.8,3700,3615.92,3677.94,3601.05,3514.02,3435.97,3586.14,3446.79,3405.91,3558.87,3447.32,3629.41,3454.7,3611.16,3469.92,3412.34,3544.23,3574.48
3623.01,3582.92,3485.1,3561.92,3682.11,3494.5,3460.56,3648.35,3617.42,3436.49,3428.11,3425.46,3570.63,3613.41,3576.62,3554.25,3426.15,3409.68,3530.61,3563.9,3421.64,3555.43,3567.43,3593.45,3432.14,3407.88,3561.74,3446.13,3558.62,3442.19,3500.92,3526.65,3563.13,3592.46,3435.53,3472.57,3497.54,3585.99,3619.8,3413.92,3545.6,3588.54,3429.82,3579.85,3497.4,3427.97,3523.4,3565.97,3605.91,3562.51,3403.65,3626.98,3496.14,3456.73,3442.77,3507.65,3566.85,3625.04,3406.17,3516.68,3595.82,3575.76,3560.85,3570.32,3677.33,3388.44,3578.21,3481.9,3567.67,3499.43,3616.05,3532.91,3506.84,3419.56,3548.96,3495.19,3452.31,3405.65,3561.88,3412.21,3642.4,3409.63,3700,3614.51,3675.07,3605.64,3508.66,3426.82,3585.17,3437.14,3403.1,3560.61,3438.56,3629.04,3444.37,3606.17,3458.85,3407.45,3534.7,3570.72
3619.39,3576.21,3476.81,3561.44,3678.59,3488.84,3445.76,3646.25,3616.78,3424.25,3417.44,3420.59,3565.72,3611.3,3571.57,3550.42,3421.21,3403.91,3523.62,3571.33,3415.93,3551.71,3561.16,3587.35,3426.02,3401.82,3558.89,3436.83,3551.89,3432.54,3495.04,3522,3555.9,3588.88,3423.47,3459.95,3488.44,3579.05,3616.44,3406.57,3538.52,3583.57,3424.04,3579.37,3491.7,3422.51,3514.76,3562.25,3602.53,3562.07,3399.97,3624.09,3487.47,3465.22,3436.23,3502.48,3560.42,3622.12,3401.56,3513.2,3592.69,3575.18,3556.2,3563.13,3674.06,3389.52,3571.38,3472.63,3562.42,3489.93,3610.09,3525.6,3499.75,3414.09,3544.46,3485.36,3437.96,3400.58,3558.07,3405.43,3638.92,3403.78,3693.63,3612.41,3671.48,3602.47,3508.3,3419.99,3590.74,3424.95,3398.96,3555.32,3436.04,3625.64,3431.37,3600.27,3445.18,3402.6,3526.4,3566.81
3615.2,3571.67,3469.68,3562.09,3675.26,3483.69,3433.21,3644.5,3616.51,3420.75,3413.71,3415.72,3559.91,3609.56,3566.26,3547.72,3416.23,3404.83,3517.68,3571.48,3408.43,3549.03,3557.21,3584.79,3420.03,3397.06,3563.46,3427.86,3546.91,3423.92,3488.97,3516.43,3550.22,3591.47,3420.2,3453.81,3483.5,3573.75,3613.38,3406.4,3536.07,3579.21,3416.27,3575.74,3484.86,3417.1,3512.05,3558.72,3604.93,3557.83,3402.62,3622.83,3483.02,3459.18,3442.16,3498.34,3556.63,3620.86,3403.43,3519.49,3590.09,3571.41,3552.54,3557.36,3671.29,3389.97,3567.03,3465.44,3558.23,3482.8,3606.1,3521.51,3492.8,3412.24,3539.88,3475.74,3424.51,3395.67,3554.46,3405.72,3635.09,3404.6,3689.38,3610.68,3668.14,3601.13,3502.58,3412.14,3589.92,3421.27,3398.86,3550.96,3425.32,3622.62,3427.18,3596.54,3438.7,3404.33,3519.98,3563.08
3613.38,3581.74,3474.4,3561.73,3673.3,3496.63,3428.42,3644.91,3616.67,3441.35,3408.77,3416.79,3558.67,3608.45,3567.82,3547.58,3412.65,3408.92,3534.29,3571,3434.47,3552.9,3559.9,3582.1,3413.65,3396.87,3563.08,3434.43,3544.38,3420.91,3487.72,3514.99,3549.89,3590.19,3412.44,3454.28,3483.14,3570.87,3617.28,3409.73,3533.36,3579.17,3415.37,3574.53,3485.6,3443.56,3519.61,3565.01,3604.26,3558.15,3410.66,3621.76,3480.92,3450.8,3439.79,3501.98,3558.13,3619.81,3402.18,3520.42,3590.98,3570.46,3551.59,3556.09,3669.92,3395.69,3564.51,3484.73,3557.91,3479.91,3610,3519.38,3487.78,3411.69,3540.9,3465.55,3416.64,3403.67,3556.33,3402.95,3632.99,3404.78,3689.39,3610.78,3668.55,3602.66,3504.26,3412.32,3589.51,3415.82,3403.18,3550.67,3420.11,3623.16,3419.59,3594.37,3436.34,3403.92,3519.48,3562.33
3611.33,3581.17,3476.82,3560.67,3670.8,3498.98,3422.66,3642.77,3615.49,3438.22,3406.25,3417.61,3556.58,3605.43,3568.03,3546.93,3413.78,3406.73,3536.23,3570.86,3431.71,3555.45,3562.71,3579.56,3407.95,3400.83,3563.2,3435.21,3542.29,3420.08,3487.34,3514.03,3549.7,3588.41,3410.83,3449.73,3479.98,3568.13,3617.39,3407.25,3532.6,3578.99,3416.12,3573.08,3481.99,3442.67,3522.09,3566.73,3602.43,3557.66,3407.85,3620.06,3477.37,3445.66,3438.75,3499.14,3555.9,3618.14,3402.07,3519.99,3589.13,3569.78,3550.14,3553.97,3667.87,3397.98,3561.56,3483.82,3558.11,3476.06,3609.38,3517.42,3483.36,3411.06,3541.37,3462.65,3413.2,3403.46,3554.79,3404.37,3631.04,3403.65,3688.17,3610.04,3668.24,3600.62,3502.08,3415.86,3588.01,3411.05,3405.69,3550.59,3415.8,3621.22,3415.7,3590.62,3430.28,3404.62,3515.74,3562.03
