Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,Run40,Run41,Run42,Run43,Run44,Run45,Run46,Run47,Run48,Run49,Run50,Run51,Run52,Run53,Run54,Run55,Run56,Run57,Run58,Run59,Run60,Run61,Run62,Run63,Run64,Run65,Run66,Run67,Run68,Run69,Run70,Run71,Run72,Run73,Run74,Run75,Run76,Run77,Run78,Run79,Run80,Run81,Run82,Run83,Run84,Run85,Run86,Run87,Run88,Run89,Run90,Run91,Run92,Run93,Run94,Run95,Run96,Run97,Run98,Run99,Run100,Run101,Run102,Run103,Run104,Run105,Run106,Run107,Run108,Run109,Run110,Run111
975.532,789.251,1998.439,877.546,777.801,663.937,670.447,1258.201,782.853,745.893,588.037,797.287,658.514,881.392,569.911,720.605,414.06,653.904,683.791,796.597,795.599,559.033,729.066,706.815,571.478,784.316,591.381,743.081,773.537,802.817,720.133,643.456,581.599,552.918,950.627,775.684,1294.424,1214.318,526.165,644.82,1019.379,627.058,960.12,717.383,867.029,837.66,731.339,764.52,876.662,760.352,770.095,844.893,720.367,850.465,288.307,771.183,723.677,774.606,767.34,693.062,694.726,813.564,552.164,791.793,701.073,735.371,479.064,965.812,728.051,649.825,816.332,1049.212,794.954,873.596,739.201,667.608,645.12,1206.79,782.46,789.508,913.578,686.243,998.347,702.785,858.35,795.259,714.707,698.385,733.955,450.876,671.408,671.094,855.094,598.005,882.877,659.133,849.366,807.073,828.987,1079.729,746.608,836.137,726.357,820.657,747.05,1133.422,771.905,583.208,1143.383,1085.54,684.554,936.825
932.319,862.682,2545.381,683.799,756.064,623.531,598.698,1178.036,762.994,650.932,601.354,664.937,675.413,1115.673,530.275,752.306,391.362,603.534,595.811,690.865,695.257,507.654,642.313,603.083,507.444,690.942,619.056,636.288,698.129,694.984,763.787,560.022,595.067,511.457,783.959,665.572,1286.107,1264.404,419.952,541.309,928.141,557.574,914.544,636.577,755.244,734.353,665.693,761.668,800.524,762.165,676.07,739.241,637.097,746.616,266.146,757.248,756.078,699.577,678.44,613.545,633.616,769.549,508.934,666.115,632.332,538.299,472.886,807.304,645.229,497.492,783.778,882.07,724.308,817.045,1075.688,593.82,628.342,928.692,725.074,694.159,1064.283,603.406,827.023,690.701,736.708,697.8,674.4,647.819,637.871,408.506,542.413,549.465,703.882,556.586,769.54,608.352,761.558,733.625,747.547,1120.795,676.456,763.355,647.214,1009.068,708.884,1064.918,797.558,481.862,941.925,944.001,596.032,790.021
887.164,766.915,3561.377,689.668,706.245,628.802,622.792,1072.704,599.407,627.516,794.745,645.628,519.816,1234.863,537.308,752.621,448.897,597.498,593.642,599.724,685.703,483.107,603.077,579.376,576.846,974.576,608.398,412.017,737.028,671.709,769.393,615.936,641.977,458.887,760.39,696.75,1316.595,1260.984,424.63,564.364,796.085,585.038,904.379,624.911,707.351,807.906,641.703,774.601,720.089,807.894,658.782,752.782,622.986,701.534,326.041,734.492,755.867,666.785,595.91,598.342,669.487,705.047,483.89,581.094,584.174,689.107,496.313,790.998,718.632,261.494,1351.667,746.35,753.374,883.492,1086.861,647.247,511.103,726.18,696.447,693.944,976.063,573.654,689.114,711.104,739.812,678.723,621.166,582.376,625.236,514.583,511.12,561.502,755.864,467.209,770.939,683.197,703.78,670.734,690.185,972.98,687.122,728.412,629.266,841.642,645.819,1073.011,535.673,506.164,773.981,1181.896,590.611,767.287
865.983,829.023,11901.919,673.986,672.529,690.73,635.804,975.634,673.335,658.616,742.576,668.898,716.718,1342.737,542.993,647.517,483.878,629.034,627.666,646.556,782.395,519.96,624.917,643.145,624.334,1015.862,620.062,738.613,768.414,696.792,824.115,731.715,729.84,518.155,1893.451,713.442,1202.504,2897.615,482.636,572.922,795.45,571.359,939.123,661.824,726.043,730.516,667.635,1043.762,736.35,1089.523,675.726,781.429,660.587,788.972,541.885,766.092,794.945,674.927,713.873,638.46,686.279,725.316,669.744,645.946,679.755,716.749,518.704,799.783,746.359,653.728,1980.588,2636.634,584.309,852.528,1174.707,645.984,546.844,723.53,746.66,710.621,970.334,644.913,2198.988,783.475,678.978,706.143,659.983,657.201,659.784,631.115,568.618,560.488,733.733,471.815,795.507,605.258,719.081,691.005,691.563,1028.296,744.155,759.732,659.74,680.427,648.239,1023.6,620.589,441.703,693.313,1241.729,636.709,747.224
962.654,1176.873,8010.182,810.607,934.012,734.903,759.748,1004.528,851.377,762.373,920.761,805.973,861.017,1505.058,688.163,866.334,535.515,695.738,731.674,788.365,915.329,592.141,761.663,823.143,657.513,1226.87,779.933,836.912,958.253,782.337,922.068,817.46,1051.336,657.475,1091.462,862.337,1200.973,1521.821,762.082,666.497,892.487,672.444,1022.428,756.7,819.378,819.129,748.131,1702.905,851.954,1169.51,748.986,900.524,748.008,961.162,659.217,839.063,909.983,776.447,901.308,823.403,799.815,897.149,805.821,854.556,762.354,1050.015,643.662,914.704,839.297,890.129,1054.191,2422.64,872.761,1028.217,1325.489,748.704,837.272,995.654,825.84,806.873,1078.044,766.445,1351.018,1128.134,756.937,826.568,811.01,728.634,760.664,721.824,651.752,646.723,816.364,721.324,917.005,596.723,844.599,798.946,842.232,1065.499,927.343,841.557,756.46,549.515,720.628,995.152,821.08,435.039,756.297,1507.499,720.65,907.709
989.533,960.402,1488.047,802.808,1387.359,767.94,987.796,994.934,1005.22,806.324,992.156,878.643,871.451,2143.685,742.087,1185.471,465.217,1699.231,794.89,806.817,1013.392,1738.172,844.169,1402.088,472.332,1311.614,832.937,902.74,817.218,857.758,987.599,718.978,1019.908,1023.148,1079.68,866.517,1609.474,1544.524,1014.213,792.894,932.168,810.744,979.499,883.362,891.998,854.725,813.427,2088.979,1195.259,1625.897,892.138,956.961,808.295,1295.735,761.274,887.487,958.601,780.719,935.691,993.387,865.495,894.473,722.234,856.354,987.72,2346.595,765.406,1017.819,1097.667,797.576,994.103,1645.411,988.119,1542.145,1725.409,779.547,972.392,882.123,961.31,790.297,1498.401,693.675,1501.275,1437.292,907.502,903.644,912.84,842.91,842.457,786.55,740.804,735.101,774.092,693.797,930.463,718.064,916.293,867.584,809.619,1036.567,882.095,862.49,816.216,1714.137,1077.387,1008.488,969.691,418.222,877.811,1576.063,766.514,873.358
821.411,567.531,855.117,568.295,875.974,552.927,654.922,756.849,647.876,624.38,968.333,707.788,716.247,2033.685,735.471,830.159,447.355,1354.658,607.443,607.214,796.201,1405.532,571.452,1010.459,490.336,944.522,521.224,681.025,814.203,665.718,673.727,571.013,1070.431,856.499,876.9,589.462,1544.347,1204.736,1023.228,616.72,758.211,558.846,717.89,641.172,784.389,672.837,607.982,1730.538,847.432,1122.136,644.322,766.2,641.374,963.713,584.944,708.012,737.909,674.044,650.938,690.708,681.073,675.983,652,567.563,710.08,1499.267,593.618,657.96,829.946,507.648,779.751,1460.072,653.838,1129.652,1768.674,690.421,617.515,712.142,662.467,726.991,1207.585,599.471,1225.918,1265.029,586.066,669.36,685.983,680.679,608.56,859.391,518.489,662.677,559.748,700.729,699.123,702.47,749.063,655.509,643.756,776.075,636.179,606.33,629.408,1246.979,782.083,725.048,698.983,427.198,657.468,1513.835,652.171,692.022
715.34,689.217,1411.403,674.038,713.745,655.775,529.278,757.128,778.737,653.776,633.104,674.944,671.524,1044.642,759.583,522.808,428.231,658.179,646.964,1006.418,655.401,651.313,694.883,485.773,396.102,745.244,538.336,679.662,689.18,710.394,667.036,510.553,704.531,598.05,695.925,723.666,833.335,712.731,690.793,704.424,682.552,625.67,671.73,667.869,694.18,691.963,667.848,530.566,590.508,687.989,700.767,643.164,652.552,632.566,316.023,632.721,651.202,671.744,834.937,641.301,705.316,721.325,565.077,695.965,698.477,1163.259,780.695,639.551,498.36,551.445,736.496,834.399,663.874,639.167,791.298,648.1,391.73,704.005,713.978,696.306,737.715,790.673,720.367,575.261,659.459,699.296,653.091,699.622,653.928,673.705,572.351,720.125,598.277,571.388,647.114,582.737,715.597,678.303,687.266,666.597,632.68,645.666,651.776,662.7,768.251,710.72,550.877,407.495,714.264,1031.462,494.59,709.69
765.353,699.757,1341.076,632.654,667.752,660.679,549.769,781.097,754.809,661.998,630.446,674.129,705.498,688.502,797.127,576.728,423.223,636.247,659.145,758.932,687.494,656.268,695.414,511.974,417.827,741.586,585.329,684.808,622.601,699.758,633.984,821.141,658.844,766.789,703.801,791.689,790.174,692.696,790.951,719.119,666.051,608.491,660.717,649.85,720.07,767.236,649.291,711.165,551.332,679.257,731.245,680.998,653.629,625.059,408.886,669.093,647.475,675.367,659.373,762.886,630.261,708.906,579.375,726.473,682.625,1154.052,763.694,714.954,588.127,590.013,681.536,748.137,740.579,668.292,725.645,658.898,555.789,748.979,699.895,738.311,690.938,797.98,687.984,528.023,742.754,738.798,715.988,660.428,655.175,652.43,613.547,728.803,599.889,787.63,713.91,829.114,697.28,714.93,699.876,682.633,680.185,687.94,651.136,646.486,769.775,652.611,776.117,400.079,705.534,933.506,517.591,743.308
781.152,772.491,1429.16,829.144,746.707,744.905,713.694,855.865,728.596,748.814,794.3,746.009,858.305,845.251,842.886,622.825,492.327,746.785,738.481,815.022,835.249,741.948,792.194,616.089,470.209,828.923,675.398,769.909,826.774,732.953,758.505,728.509,766.661,791.073,767.151,833.71,788.289,755.641,759.055,767.919,743.511,825.737,741.483,733.73,759.027,814.246,744.103,648.041,630.682,760.292,779.114,759.875,734.243,717.556,469.329,746.983,730.806,754.803,687.209,842.909,757.172,778.535,550.186,730.412,855.556,1074.45,894.589,749.175,635.224,789.905,808.667,760.965,881.597,839.83,798.343,720.016,719.248,776.689,802.994,853.125,746.745,709.556,768.736,756.567,801.351,788.656,780.1,739.402,737.737,719.149,728.695,784.649,727.127,776.359,752.882,894.878,804.694,769.203,770.329,786.673,816.444,739.241,734.571,736.469,824.722,823.375,722.362,391.639,772.228,982.735,622.267,765.247
814.95,830.234,613.036,894.727,809.837,1156.242,761.779,862.868,904.017,632.849,739.38,842.821,817.224,862.569,1076.308,802.417,337.683,621.574,776.969,680.123,966.869,665.591,854.122,800.705,373.708,1137.353,817.661,825.634,884.384,804.02,903.219,820.59,766.765,635.298,815.991,829.468,1514.984,1152.272,665.991,724.043,863.202,697.311,785.797,805.446,802.127,857.226,822,775.795,870.048,1552.112,890.771,880.094,768.959,933.628,389.044,963.387,887.691,984.851,874.482,915.528,727.339,815.712,543.497,807.104,846.062,702.65,656.966,895.965,731.144,629.844,816.242,1066.484,976.162,961.767,884.598,998.137,733.084,869.203,848.736,887.69,1007.893,819.994,841.977,786.442,944.002,840.262,930.765,759.145,930.253,674.071,679.985,719.625,806.783,866.87,840.792,857.188,829.216,824.279,796.397,792.026,825.091,825.14,838.138,766.246,983.496,1121.101,786.288,346.625,907.395,1170.523,895.082,828.156
747.255,725.452,498.659,803.787,713.95,1163.43,681.853,879.357,825.181,568.799,622.391,690.572,741.299,773.471,996.397,701.811,271.591,563.25,690.86,612.992,935.147,503.939,754.331,627.38,278.445,990.028,658.292,681.265,764.891,711.379,754.042,769.129,729.275,645.783,680.061,870.445,1924.142,756.688,579.273,635.836,970.905,686.712,767.683,820.047,708.078,758.745,714.187,700.859,620.077,1731.645,787.985,765.297,825.742,828.721,352.617,815.993,792.823,824.823,784.462,776.022,776.355,724.254,439.306,730.43,787.225,991.799,560.666,913.623,761.9,556.019,717.555,953.445,878.794,859.317,769.905,749.127,928.663,835.566,731.254,788.755,860.606,792.043,733.541,695.307,819.144,744.163,830.777,735.908,774.964,446.828,643.083,587.5,713.924,787.599,975.65,944.552,766.434,746.94,712.511,718.242,766.292,732.479,823.119,694.389,847.818,932.075,696.936,272.167,818.019,1498.616,770.946,752.859
808.49,767.428,471.356,758.922,796.062,1235.243,677.045,1068.863,876.705,583.769,646.381,851.618,787.897,798.87,977.034,717.544,312.761,711.033,722.832,582.742,874.06,519.642,830.082,620.527,536.367,1155.193,727.708,697.952,820.248,779.181,784.455,800.016,624.946,862.586,707.554,949.505,1980.184,813.484,561.003,616.805,864.632,701.869,741.459,809.532,727.169,733.131,800.164,729.585,510.865,1758.729,764.613,819.261,785.737,815.229,427.926,882.409,863.851,780.411,810.497,763.348,512.51,722.151,546.649,802.395,795.875,1191.476,562.455,914.389,669.122,582.885,864.335,891.549,880.111,1049.205,736.315,865.273,725.823,968.725,710.923,760.641,837.622,761.319,703.214,720.485,834.415,802.302,899.316,727.604,839.717,368.717,718.726,685.59,800.797,734.709,845.818,1123.083,794.042,786.314,723.892,729.904,772.094,708.438,777.437,732.431,829.645,944.766,727.768,353.279,814.666,1283.886,757.568,913.711
694.366,683.408,513.927,608.235,685.835,1059.359,598.755,1055.186,793.629,515.432,573.771,813.031,718.688,1036.193,845.928,649.51,373.494,583.448,647.979,513.187,782.628,538.669,863.497,619.244,610.746,1538.568,635.35,613.451,711.366,794.397,693.309,758.465,548.966,675.197,620.397,1005.189,2361.486,727.906,502.621,563.799,1232.765,617.485,1110.702,696.724,641.305,641.819,656.509,653.342,485.328,1686.778,664.618,713.165,804.733,614.913,408.419,838.422,710.855,658.6,725.248,722.8,692.415,686.718,454.337,686.693,709.741,1295.223,489.703,808.937,599.772,523.914,744.31,724.827,885.152,987.159,698.003,753.38,651.131,980.474,644.407,698.603,748.953,684.47,655.527,639.847,735.881,692.986,736.462,644.501,710.899,589.995,684.973,603.768,714.646,850.242,859.588,1191.576,675.839,816.556,688.427,655.875,685.456,632.109,588.704,637.573,706.754,755.675,758.315,408.757,756.961,1337.483,659.987,1045.738
664.433,647.797,533.518,625.871,652.687,1130.079,587.631,944.944,822.814,498.943,588.074,737.516,690.316,1019.012,778.594,633.671,492.34,559.767,623.363,488.955,785.178,541.547,730.583,609.365,837.411,1674.793,652.868,546.655,710.515,807.25,684.83,711.511,442.939,604.972,585.156,950.752,3830.45,649.687,453.524,571.299,1360.651,612.68,1080.8,678.604,618.38,610.797,667.164,628.408,375.341,1770.125,679.678,705.844,726.825,604.161,441.304,728.259,719.091,615.125,731.813,689.736,704.772,644.658,582.028,690.379,686.431,1139.643,425.14,781.257,576.735,519.574,690.536,776.785,891.193,1013.446,758.872,686.87,635.991,906.331,585.106,701.161,686.839,730.501,634.926,629.607,715.307,666.598,705.223,658.958,663.274,709.462,600.663,547.534,688.347,762.389,878.649,1029.544,671.18,771.37,662.937,646.34,703.396,596.97,570.54,614.026,655.642,763.404,742.413,552.632,773.525,1314.895,634.954,1015.664
681.327,1832.632,548.295,572.173,681.899,1319.162,621.887,826.725,816.147,527.035,742.84,893.566,697.687,1463.242,803.981,652.304,551.287,591.851,662.835,526.627,812.52,418.718,709.589,644.677,1023.382,963.613,693.082,353.83,750.175,824.178,754.865,752.999,572.591,600.112,662,1279.53,5920.221,2331.973,532.744,595.686,1435.961,611.961,1149.855,690.37,660.525,657.094,712.994,662.15,722.983,3947.138,692.029,751.803,764.515,648.683,589.598,717.407,638.399,670.071,777.496,748.401,417.229,752.381,712.651,700.963,692.123,2782.829,472.083,819.532,577.032,633.782,695.759,973.181,894.069,2274.411,923.96,657.082,649.724,819.318,647.835,696.382,693.574,704.727,667.424,660.977,766.366,675.23,722.613,713.218,715.33,827.337,592.234,647.953,696.777,891.497,893.518,846.628,707.269,760.741,824.662,667.218,759.499,652.568,619.84,667.862,732.282,834.173,792.905,661.605,798.038,2862.707,648.533,1463.289
831.192,1025.735,1142.547,929.964,967.568,1721.744,727.559,879.103,928.995,612.374,989.19,1100.145,815.85,1068.647,955.569,784.421,556.418,571.062,751.373,605.358,991.692,689.881,818.214,768.905,1350.862,967.153,699.489,560.897,854.604,990.461,878.414,796.06,601.76,677.69,737.923,1431.578,3760.709,1792.568,795.566,698.235,1574.115,704.029,1443.591,855.985,756.604,789.109,821.279,754.656,702.089,3795.64,804.615,856.748,824.072,857.814,679.873,837.767,750.887,808.97,925.228,795.619,969.287,813.661,818.492,789.147,887.015,1242.97,732.936,975.924,784.787,794.224,809.35,1098.781,927.685,3620.667,1168.67,631.214,745.926,1142.883,815.9,838.563,815.985,799.016,805.763,751.348,912.597,791.026,1074.33,892.813,696.333,906.779,689.985,853.478,813.682,1127.282,958.28,970.767,872.46,836.806,927.329,821.586,792.445,747.12,766.35,754.904,910.808,981.059,899.542,776.286,910.985,1853.504,775.132,2049.458
881.794,1078.845,682.537,632.807,947.778,2169.622,869.021,914.696,1012.004,886.699,923.074,1530.749,924.749,1834.628,961.599,787.723,518.27,1128.327,822.487,699.032,971.04,631.355,797.852,707.266,2221.17,942.273,868.426,912.911,928.338,1100.785,1044.07,810.391,1003.654,831.306,1007.078,2064.884,2469.846,1684.592,1012.424,735.363,1812.24,793.071,2200.128,924.884,861.181,978.38,869.158,860.087,858.779,2054.202,833.474,981.272,828.369,710.328,549.077,907.58,1056.844,800.817,953.186,860.902,951.476,818.425,756.453,831.116,893.325,1594.276,1401.838,1048.92,751.974,1805.413,931.443,957.034,1004.2,1855.98,1858.04,1443.447,857.72,758.026,825.137,985.913,828.231,854.849,863.448,811.214,1054.979,780.333,1018.702,1003.453,1321.941,949.879,702.36,1938.794,927.833,1412.096,937.277,929.993,934.655,820.004,1034.778,906.882,813.892,802.737,1000.121,833.213,930.008,1507.093,997.72,765.177,969.365,1406.93,828.513,2184.57
658.213,967.553,538.25,532.089,704.065,1590.806,716.968,665.985,680.054,855.116,903.486,1225.704,717.524,1414.111,781.79,658.954,464.025,882.165,648.288,674.448,738.812,661.085,607.017,632.084,1771.625,687.289,682.91,1037.739,680.287,763.745,895.788,744.046,909.167,674.807,727.133,2038.657,1627.581,1354.15,910.192,591.412,1514.38,578.331,1557.252,720.269,619.815,656.039,642.209,613.099,780.176,1495.332,687.903,705.316,744.59,564.002,505.712,671.542,836.926,599.035,676.721,668.817,855.827,608.561,725.521,614.398,700.42,1623.369,975.051,757.15,668.366,1455.025,637.282,827.041,728.153,1384.557,1389.138,1024.096,637.192,601.139,557.666,635.98,757.063,678.238,717.452,618.14,782.822,582.308,884.738,845.613,985.787,696.963,598.64,1538.275,681.532,993.959,721.891,678.42,697.941,609.789,745.141,738.157,614.181,607.3,576.553,638.723,656.987,1274.217,735.644,753.514,688.645,1092.063,660.163,2051.096
625.526,662.046,657.191,555.769,707.348,684.695,620.912,688.653,629.166,647.774,652.522,643.642,734.141,664.078,734.332,556.672,488.081,594.168,663.201,772.215,691.026,656.373,716.775,541.59,638.854,682.801,652.98,729.505,664.523,637.463,735.862,670.747,821.668,650.256,678.513,1297.552,1127.298,724.863,719.558,633.315,668.663,630.271,762.427,678.213,738.931,606.961,664.581,659.082,439.607,888.531,678.959,653.722,765.233,513.653,447.235,665.188,451.404,641.361,686.506,668.884,518.797,646.836,677.659,718.892,679.041,1245.434,658.558,702.285,672.189,660.152,639.23,705.272,629.077,758.389,670.227,598.906,496.825,704.086,904.484,651.912,705.109,650.716,639.168,708.411,455.857,702.369,716.754,829.651,649.939,663.225,760.044,548.956,664.846,535.046,655.937,681.045,696.722,647.009,641.677,634.465,638.03,741.187,572.537,664.161,698.503,607.666,664.965,677.453,844.494,659.689,701.907,1398.008
655.199,742.643,692.14,584.735,761.529,829.485,571.736,674.228,754.331,647.387,657.415,675.95,766.612,641.982,739.784,629.093,447.071,762.488,673.959,844.364,654.514,823.759,686.716,556.988,528.834,682.911,708.218,675.642,653.507,692.146,683.568,719.931,900.749,662.014,709.44,670.834,1079.31,754.334,774.484,659.19,737.156,665.589,787.807,685.781,733.985,728.123,712.824,651.312,622.807,844.173,673.628,653.195,772.557,431.249,415.675,704.931,635.706,646.056,724.168,711.83,426.274,685.842,612.185,689.671,674.07,1191.914,672.943,735.287,647.294,651.946,653.671,710.443,695.43,681.231,678.831,599.607,558.802,688.258,722.729,727.131,699.665,654.08,651.148,655.479,552.787,615.592,731.382,762.428,659.107,671.338,709.032,553.606,680.071,583.063,672.202,679.744,692.956,703.017,654.224,626.67,632.365,738.973,626.543,655.688,732.228,643.443,659.698,660.395,811.834,682.548,628.987,664.224
737.464,794.543,764.558,667.78,837.561,789.544,736.134,790.139,785.831,671.349,733.516,801.973,806.691,752.386,795.533,653.014,465.73,808.632,758.061,940.434,754.627,845.256,729.025,654.834,790.717,752.2,854.379,758.637,730.583,753.088,794.042,747.347,1021.008,810.708,756.296,871.301,1078.37,765.33,779.247,844.181,741.468,719.594,878.161,791.247,780.591,797.595,773.013,735.431,689.944,851.043,759.963,737.24,859.351,609.027,458.03,779.454,711.855,801.981,809.416,791.963,698.949,739.894,533.412,782.947,756.881,1236.119,829.239,766.746,706.194,737.85,768.819,816.562,731.953,798.714,723.114,631.612,660.38,748.117,846.132,744.091,777.672,811.461,678.405,736.059,621.251,761.172,800.744,904.399,735.467,542.913,781.408,635.213,737.029,632.925,780.144,780.139,1058.976,773.463,773.738,719.425,761.439,841.986,711.251,730.378,791.819,759.247,735.991,687.092,800.295,740.585,775.859,738.039
679.614,823.366,878.237,855.719,872.396,948.491,831.553,812.993,922.29,706.969,676.552,797.593,813.849,823.981,985.328,872.256,451.053,723.6,710.89,726.22,774.961,640.413,879.672,724.741,819.563,927.696,895.242,905.541,730.358,834.997,876.493,777.492,748.166,650.239,780.243,879.874,938.858,801.764,637.429,868.309,821.549,794.608,1472.999,723.565,819.768,933.241,842.8,788.303,730.44,710.536,785.17,654.165,948.605,879.279,345.995,830.596,785.559,813.745,947.701,841.336,782.991,785.64,500.529,868.879,798.579,718.255,739.911,809.41,732.121,663.679,799.599,872.337,901.611,975.808,772.662,873.547,794.342,1258.801,807.329,868.982,807.921,832.706,770.627,773.952,733.74,849.439,949.709,1122.009,757.115,490.499,667.138,893.522,781.794,759.977,816.304,857.539,835.776,815.265,784.015,756.189,771.774,860.378,846.27,867.844,936.618,774.046,858.378,645.937,904.656,750.491,665.798,1005.02
598.6,739.939,711.249,810.018,762.533,783.89,900.516,837.425,808.474,648.996,580.155,729.101,777.09,738.095,844.796,779.878,419.502,632.338,657.945,737.208,691.772,510.572,948.999,673.721,715.011,842.737,680.334,784.252,622.849,808.25,770.393,757.091,647.794,632.355,693.591,822.606,983.434,797.442,563.791,888.685,661.831,707.322,1456.752,777.805,704.424,807.653,795.493,763.193,663.176,720.155,781.877,651.253,852.103,818.201,312.618,770.734,724.936,906.825,925.39,772.185,720.186,694.994,371.912,835.223,680.739,650.442,764.547,800.035,638.795,524.156,797.611,822.71,751.686,1054.039,700.432,741.468,718.535,1295.134,759.178,778.174,737.882,762.648,720.08,693.488,658.755,715.732,867.485,986.205,660.286,440.857,585.262,697.572,694.828,707.066,734.757,744.795,835.242,760.23,741.573,763.699,698.863,897.155,768.525,760.063,809.585,689.796,744.922,535.543,795.346,689.676,593.86,1310.694
652.112,814.14,784.81,777.859,833.067,772.968,931.593,774.166,974.361,587.735,615.711,750.329,852.397,701.64,850.361,851.514,375.873,598.702,777.005,667.969,717.012,693.029,799.936,695.515,833.618,835.539,667.791,936.189,649.569,847.121,800.734,708.553,639.223,641.592,729.04,871.811,780.269,802.515,581.553,1045.692,743.539,712.254,1477.362,800.525,734.774,827.914,789.961,739.575,603.59,863.338,758.88,819.527,875.82,761.141,332.966,747.947,814.252,679.045,1085.493,1033.597,626.736,721.253,312.495,916.452,623.098,633.894,762.008,735.372,623.04,602.676,787.027,819.522,865.779,1214.902,719.942,716.579,771.892,1372.27,820.009,828.323,722.972,760.267,717.152,732.397,691.963,811.336,946.779,1030.952,876.338,415.956,644.133,722.218,717.8,790.854,799.122,744.366,794.798,773.475,783.612,768.056,715.043,921.149,813.271,734.752,863.747,715.222,893.64,520.971,745.479,679.455,685.853,1168.281
551.207,705.162,560.191,636.552,739.829,700.023,731.821,688.523,787.004,625.415,539.352,680.617,726.737,681.006,805.537,744.47,332.41,522.404,723.23,569.992,750.117,836.669,701.972,593.469,545.014,717.702,565.408,715.414,595.275,801.007,711.676,624.466,540.981,559.858,641.22,781.982,698.115,712.57,510.954,1143.113,674.429,586.752,1472.097,762.312,738.891,719.992,695.575,660.543,376.464,700.395,881.494,635.325,755.293,681.798,252.3,621.849,800.739,741.096,1031.608,918.55,591.994,754.926,267.161,787.891,492.479,574.104,619.119,791,566.904,492.997,675.712,694.35,688.602,1258.757,641.341,640.206,741.822,1112.685,719.713,722.994,661.896,806.622,643.091,649.113,616.251,588.553,909.465,984.381,764.886,361.89,535.481,631.755,755.72,681.874,911.563,785.258,759.979,719.87,749.95,749.378,746.635,784.091,779.712,734.639,753.179,634.76,793.794,443.331,666.111,564.618,672.641,1410.64
561.33,657.357,550.577,563.991,664.813,668.541,658.573,675.157,665.791,612.702,569.797,686.725,692.788,706.926,760.854,680.775,516.557,533.735,706.145,591.453,751.292,664.752,655.037,588.508,551.51,706.861,556.773,750.025,605.183,729.376,684.166,664.185,551.839,564.158,626.689,697.115,1035.505,672.743,485.619,1007.159,591.427,563.881,1919.803,727.99,681.033,690.182,700.885,562.452,331.435,830.176,865.814,642.49,778.515,649.506,318.6,600.743,977.486,624.685,945.274,717.909,539.58,745.722,266.227,707.95,499.563,674.209,562.621,752.575,505.975,537.447,677.559,638.213,744.438,1453.227,625.415,652.675,696.216,1113.613,682.511,703.252,617.2,799.03,627.592,636.237,594.963,504.846,3058.332,870.109,867.572,390.375,503.427,634.425,745.37,597.691,819.746,739.436,657.561,678.179,759.441,762.022,743.908,715.713,698.785,695.027,762.198,623.317,749.021,458.574,793.512,665.256,600.379,1458.041
585.532,670.859,569.962,757.697,674,690.179,678.738,697.588,720.27,628.131,667.147,698.832,710.219,743.736,778.517,696.664,730.443,581.667,668.99,572.974,793.019,687.825,802.512,649.803,694.088,775.633,570.614,843.37,679.644,792.039,711.138,646.253,623.132,593.341,661.207,697.157,1854.582,2070.309,531.744,905.275,678.727,618.543,2836.532,730.002,681.575,697.531,732.781,622.11,713.789,3188.296,1184.47,693.957,864.446,705.158,552.147,611.549,973.964,857.537,882.675,721.845,574.927,801.241,298.984,707.708,522.279,851.272,562.8,795,645.818,579.849,684.81,672.952,750.332,3119.235,660.632,676.334,690.976,1356.459,686.071,750.786,663.761,817.16,658.703,665.823,621.894,535.229,3236.956,805.624,995.402,431.191,573.18,646.636,782.103,616.178,832.36,940.256,679.506,692.172,797.11,810.117,793.926,781.41,699.228,678.282,773.63,658.961,855.38,432.954,779.527,669.398,606.972,3285.166
699.926,785.969,850.949,912.169,810.967,796.073,785.353,794.687,863.318,741.645,606.322,817.566,884.12,837.989,964.132,803.103,844.827,624.562,699.88,663.87,902.264,705.002,896.277,756.77,879.805,888.412,719.571,952.639,748.501,950.851,861.004,797.547,738.365,653.085,766.612,1103.125,1227.65,1062.403,588.29,949.116,828.04,760.297,1560.738,824.386,878.558,872.339,854.188,868.646,731.652,1114.826,1402.171,801.792,911.988,854.201,789.895,704.317,893.053,956.661,829.767,917.113,719.699,907.883,212.767,840.755,880.866,1076.327,643.328,958.211,675.984,615.063,819.971,814.671,894.627,2942.295,747.594,818.288,858.471,1796.73,783.33,858.741,812.198,912.48,757.872,756.618,727.965,848.825,1267.796,1125.641,1108.319,452.376,666.237,739.571,906.495,777.9,947.124,1309.986,847.269,812.756,889.628,901.916,904.618,837.751,816.759,1055.879,894.54,793.607,1012.35,410.428,894.621,822.928,711.214,1617.132
