,InitStorage(Powell&Mead),Inflow_Powell,Release_Mead,YearsTo12MAF
11825,37,6,11.5,5
11834,37,6.5,7,30
11835,37,6.5,7.5,19
11836,37,6.5,8,14
11837,37,6.5,8.5,11
11838,37,6.5,9,9
11839,37,6.5,9.5,8
11840,37,6.5,10,7
11841,37,6.5,10.5,6
11842,37,6.5,11,6
11843,37,6.5,11.5,5
11853,37,7,7.5,30
11854,37,7,8,19
11855,37,7,8.5,14
11856,37,7,9,11
11857,37,7,9.5,9
11858,37,7,10,8
11859,37,7,10.5,7
11860,37,7,11,6
11861,37,7,11.5,6
11872,37,7.5,8,30
11873,37,7.5,8.5,19
11874,37,7.5,9,14
11875,37,7.5,9.5,11
11876,37,7.5,10,9
11877,37,7.5,10.5,8
11878,37,7.5,11,7
11879,37,7.5,11.5,6
11891,37,8,8.5,30
11892,37,8,9,19
11893,37,8,9.5,14
11894,37,8,10,11
11895,37,8,10.5,9
11896,37,8,11,8
11897,37,8,11.5,7
11910,37,8.5,9,30
11911,37,8.5,9.5,19
11912,37,8.5,10,14
11913,37,8.5,10.5,11
11914,37,8.5,11,9
11915,37,8.5,11.5,8
11929,37,9,9.5,30
11930,37,9,10,19
11931,37,9,10.5,14
11932,37,9,11,11
11933,37,9,11.5,9
11948,37,9.5,10,30
11949,37,9.5,10.5,19
11950,37,9.5,11,14
11951,37,9.5,11.5,11
11967,37,10,10.5,30
11968,37,10,11,19
11969,37,10,11.5,14
11986,37,10.5,11,30
11987,37,10.5,11.5,19
12005,37,11,11.5,30
12169,38,3,3.5,31
12170,38,3,4,20
12171,38,3,4.5,14
12172,38,3,5,11
12173,38,3,5.5,10
12174,38,3,6,8
12175,38,3,6.5,7
12176,38,3,7,6
12177,38,3,7.5,6
12178,38,3,8,5
12179,38,3,8.5,5
12180,38,3,9,5
12181,38,3,9.5,4
12182,38,3,10,4
12183,38,3,10.5,4
12184,38,3,11,4
12185,38,3,11.5,3
12188,38,3.5,4,31
12189,38,3.5,4.5,20
12190,38,3.5,5,14
12191,38,3.5,5.5,11
12192,38,3.5,6,10
12193,38,3.5,6.5,8
12194,38,3.5,7,7
12195,38,3.5,7.5,6
12196,38,3.5,8,6
12197,38,3.5,8.5,5
12198,38,3.5,9,5
12199,38,3.5,9.5,5
12200,38,3.5,10,4
12201,38,3.5,10.5,4
12202,38,3.5,11,4
12203,38,3.5,11.5,4
12207,38,4,4.5,31
12208,38,4,5,20
12209,38,4,5.5,14
12210,38,4,6,11
12211,38,4,6.5,10
12212,38,4,7,8
12213,38,4,7.5,7
12214,38,4,8,6
12215,38,4,8.5,6
12216,38,4,9,5
12217,38,4,9.5,5
12218,38,4,10,5
12219,38,4,10.5,4
12220,38,4,11,4
12221,38,4,11.5,4
12226,38,4.5,5,31
12227,38,4.5,5.5,20
12228,38,4.5,6,14
12229,38,4.5,6.5,11
12230,38,4.5,7,10
12231,38,4.5,7.5,8
12232,38,4.5,8,7
12233,38,4.5,8.5,6
12234,38,4.5,9,6
12235,38,4.5,9.5,5
12236,38,4.5,10,5
12237,38,4.5,10.5,5
12238,38,4.5,11,4
12239,38,4.5,11.5,4
12245,38,5,5.5,31
12246,38,5,6,20
12247,38,5,6.5,14
12248,38,5,7,11
12249,38,5,7.5,10
12250,38,5,8,8
12251,38,5,8.5,7
12252,38,5,9,6
12253,38,5,9.5,6
12254,38,5,10,5
12255,38,5,10.5,5
12256,38,5,11,5
12257,38,5,11.5,4
12264,38,5.5,6,31
12265,38,5.5,6.5,20
12266,38,5.5,7,14
12267,38,5.5,7.5,11
12268,38,5.5,8,10
12269,38,5.5,8.5,8
12270,38,5.5,9,7
12271,38,5.5,9.5,6
12272,38,5.5,10,6
12273,38,5.5,10.5,5
12274,38,5.5,11,5
12275,38,5.5,11.5,5
12283,38,6,6.5,31
12284,38,6,7,20
12285,38,6,7.5,14
12286,38,6,8,11
12287,38,6,8.5,10
12288,38,6,9,8
12289,38,6,9.5,7
12290,38,6,10,6
12291,38,6,10.5,6
12292,38,6,11,5
12293,38,6,11.5,5
12302,38,6.5,7,31
12303,38,6.5,7.5,20
12304,38,6.5,8,14
12305,38,6.5,8.5,11
12306,38,6.5,9,10
12307,38,6.5,9.5,8
12308,38,6.5,10,7
12309,38,6.5,10.5,6
12310,38,6.5,11,6
12311,38,6.5,11.5,5
12321,38,7,7.5,31
12322,38,7,8,20
12323,38,7,8.5,14
12324,38,7,9,11
12325,38,7,9.5,10
12326,38,7,10,8
12327,38,7,10.5,7
12328,38,7,11,6
12329,38,7,11.5,6
12340,38,7.5,8,31
12341,38,7.5,8.5,20
12342,38,7.5,9,14
12343,38,7.5,9.5,11
12344,38,7.5,10,10
12345,38,7.5,10.5,8
12346,38,7.5,11,7
12347,38,7.5,11.5,6
12359,38,8,8.5,31
12360,38,8,9,20
12361,38,8,9.5,14
12362,38,8,10,11
12363,38,8,10.5,10
12364,38,8,11,8
12365,38,8,11.5,7
12378,38,8.5,9,31
12379,38,8.5,9.5,20
12380,38,8.5,10,14
12381,38,8.5,10.5,11
12382,38,8.5,11,10
12383,38,8.5,11.5,8
12397,38,9,9.5,31
12398,38,9,10,20
12399,38,9,10.5,14
12400,38,9,11,11
12401,38,9,11.5,10
12416,38,9.5,10,31
12417,38,9.5,10.5,20
12418,38,9.5,11,14
12419,38,9.5,11.5,11
12435,38,10,10.5,31
12436,38,10,11,20
12437,38,10,11.5,14
12454,38,10.5,11,31
12455,38,10.5,11.5,20
12473,38,11,11.5,31
12637,39,3,3.5,32
12638,39,3,4,20
12639,39,3,4.5,15
12640,39,3,5,12
12641,39,3,5.5,10
12642,39,3,6,8
12643,39,3,6.5,7
12644,39,3,7,7
12645,39,3,7.5,6
12646,39,3,8,6
12647,39,3,8.5,5
12648,39,3,9,5
12649,39,3,9.5,4
12650,39,3,10,4
12651,39,3,10.5,4
12652,39,3,11,4
12653,39,3,11.5,4
12656,39,3.5,4,32
12657,39,3.5,4.5,20
12658,39,3.5,5,15
12659,39,3.5,5.5,12
12660,39,3.5,6,10
12661,39,3.5,6.5,8
12662,39,3.5,7,7
12663,39,3.5,7.5,7
12664,39,3.5,8,6
12665,39,3.5,8.5,6
12666,39,3.5,9,5
12667,39,3.5,9.5,5
12668,39,3.5,10,4
12669,39,3.5,10.5,4
12670,39,3.5,11,4
12671,39,3.5,11.5,4
12675,39,4,4.5,32
12676,39,4,5,20
12677,39,4,5.5,15
12678,39,4,6,12
12679,39,4,6.5,10
12680,39,4,7,8
12681,39,4,7.5,7
12682,39,4,8,7
12683,39,4,8.5,6
12684,39,4,9,6
12685,39,4,9.5,5
12686,39,4,10,5
12687,39,4,10.5,4
12688,39,4,11,4
12689,39,4,11.5,4
12694,39,4.5,5,32
12695,39,4.5,5.5,20
12696,39,4.5,6,15
12697,39,4.5,6.5,12
12698,39,4.5,7,10
12699,39,4.5,7.5,8
12700,39,4.5,8,7
12701,39,4.5,8.5,7
12702,39,4.5,9,6
12703,39,4.5,9.5,6
12704,39,4.5,10,5
12705,39,4.5,10.5,5
12706,39,4.5,11,4
12707,39,4.5,11.5,4
12713,39,5,5.5,32
12714,39,5,6,20
12715,39,5,6.5,15
12716,39,5,7,12
12717,39,5,7.5,10
12718,39,5,8,8
12719,39,5,8.5,7
12720,39,5,9,7
12721,39,5,9.5,6
12722,39,5,10,6
12723,39,5,10.5,5
12724,39,5,11,5
12725,39,5,11.5,4
12732,39,5.5,6,32
12733,39,5.5,6.5,20
12734,39,5.5,7,15
12735,39,5.5,7.5,12
12736,39,5.5,8,10
12737,39,5.5,8.5,8
12738,39,5.5,9,7
12739,39,5.5,9.5,7
12740,39,5.5,10,6
12741,39,5.5,10.5,6
12742,39,5.5,11,5
12743,39,5.5,11.5,5
12751,39,6,6.5,32
12752,39,6,7,20
12753,39,6,7.5,15
12754,39,6,8,12
12755,39,6,8.5,10
12756,39,6,9,8
12757,39,6,9.5,7
12758,39,6,10,7
12759,39,6,10.5,6
12760,39,6,11,6
12761,39,6,11.5,5
12770,39,6.5,7,32
12771,39,6.5,7.5,20
12772,39,6.5,8,15
12773,39,6.5,8.5,12
12774,39,6.5,9,10
12775,39,6.5,9.5,8
12776,39,6.5,10,7
12777,39,6.5,10.5,7
12778,39,6.5,11,6
12779,39,6.5,11.5,6
12789,39,7,7.5,32
12790,39,7,8,20
12791,39,7,8.5,15
12792,39,7,9,12
12793,39,7,9.5,10
12794,39,7,10,8
12795,39,7,10.5,7
12796,39,7,11,7
12797,39,7,11.5,6
12808,39,7.5,8,32
12809,39,7.5,8.5,20
12810,39,7.5,9,15
12811,39,7.5,9.5,12
12812,39,7.5,10,10
12813,39,7.5,10.5,8
12814,39,7.5,11,7
12815,39,7.5,11.5,7
12827,39,8,8.5,32
12828,39,8,9,20
12829,39,8,9.5,15
12830,39,8,10,12
12831,39,8,10.5,10
12832,39,8,11,8
12833,39,8,11.5,7
12846,39,8.5,9,32
12847,39,8.5,9.5,20
12848,39,8.5,10,15
12849,39,8.5,10.5,12
12850,39,8.5,11,10
12851,39,8.5,11.5,8
12865,39,9,9.5,32
12866,39,9,10,20
12867,39,9,10.5,15
12868,39,9,11,12
12869,39,9,11.5,10
12884,39,9.5,10,32
12885,39,9.5,10.5,20
12886,39,9.5,11,15
12887,39,9.5,11.5,12
12903,39,10,10.5,32
12904,39,10,11,20
12905,39,10,11.5,15
12922,39,10.5,11,32
12923,39,10.5,11.5,20
12941,39,11,11.5,32
